index,ticker,time,price_to_book,median_vol,raise_from_lowest_price,raise_from_highest_price
5213,NBC,2015-06-30,0.5,144925.5,x1.5,N
5214,NBC,2015-09-30,0.4,144925.5,x1.5,N
5215,NBC,2015-12-31,0.3,144925.5,x1.5,N
5216,NBC,2016-03-31,0.4,144925.5,x1.5,N
5217,NBC,2016-06-30,0.3,144925.5,x1.5,N
5218,NBC,2016-09-30,0.3,144925.5,x1.5,N
5219,NBC,2016-12-31,0.4,144925.5,x1.5,N
5220,NBC,2017-03-31,0.3,144925.5,x1.5,N
5221,NBC,2017-06-30,0.3,144925.5,x1.5,N
5222,NBC,2017-09-30,0.4,144925.5,x1.5,N
5223,NBC,2017-12-31,0.4,144925.5,x1.5,N
5224,NBC,2018-03-31,0.3,144925.5,x1.5,N
5225,NBC,2018-06-30,0.4,144925.5,x1.5,N
5226,NBC,2018-09-30,0.4,144925.5,x1.5,N
5227,NBC,2018-12-31,0.4,144925.5,x1.5,N
5228,NBC,2019-03-31,0.4,144925.5,x1.5,N
5229,NBC,2019-06-30,0.5,144925.5,x1.5,N
5230,NBC,2019-09-30,0.4,144925.5,x1.5,N
5231,NBC,2019-12-31,0.5,144925.5,x1.5,N
5232,NBC,2020-03-31,0.4,144925.5,x1.5,N
5233,NBC,2020-06-30,0.7,144925.5,x1.5,N
5234,NBC,2020-09-30,0.4,144925.5,x1.5,N
5235,NBC,2020-12-31,0.5,144925.5,x1.5,N
5236,NBC,2021-03-31,0.5,144925.5,x1.5,N
5237,NBC,2022-12-31,0.5,144925.5,x1.5,N
5238,NBC,2023-03-31,0.7,144925.5,x1.5,N
5239,NBC,2023-06-30,0.8,144925.5,x1.5,N
5240,NBC,2023-09-30,0.7,144925.5,x1.5,N
5241,NBC,2023-12-31,0.7,144925.5,x1.5,N
5242,NBC,2024-03-31,0.8,144925.5,x1.5,N
5243,NBC,2024-06-30,0.9,144925.5,x1.5,N
5244,NBC,2024-09-30,0.8,144925.5,x1.5,N
5245,NCG,2023-12-31,0.7,14358.0,x1.5,N
5246,NCG,2024-03-31,0.7,14358.0,x1.5,N
5247,NCG,2024-06-30,0.7,14358.0,x1.5,N
5248,NCG,2024-09-30,0.5,14358.0,x1.5,N
5249,NDN,2015-09-30,0.9,206924.0,x2,N
5250,NDN,2015-12-31,0.8,206924.0,x2,N
5251,NDN,2016-03-31,0.6,206924.0,x2,N
5252,NDN,2016-06-30,0.5,206924.0,x2,N
5253,NDN,2016-09-30,0.5,206924.0,x2,N
5254,NDN,2016-12-31,0.5,206924.0,x2,N
5255,NDN,2017-03-31,0.5,206924.0,x2,N
5256,NDN,2017-06-30,0.6,206924.0,x2,N
5257,NDN,2017-09-30,0.5,206924.0,x2,N
5258,NDN,2017-12-31,0.6,206924.0,x2,N
5259,NDN,2018-06-30,0.9,206924.0,x2,N
5260,NDN,2018-12-31,0.9,206924.0,x2,N
5261,NDN,2019-03-31,0.9,206924.0,x2,N
5262,NDN,2020-03-31,0.8,206924.0,x2,N
5263,NDN,2020-06-30,0.9,206924.0,x2,N
5264,NDN,2022-06-30,0.9,206924.0,x2,N
5265,NDN,2022-09-30,0.8,206924.0,x2,N
5266,NDN,2022-12-31,0.6,206924.0,x2,N
5267,NDN,2023-03-31,0.5,206924.0,x2,N
5268,NDN,2023-06-30,0.6,206924.0,x2,N
5269,NDN,2023-09-30,0.7,206924.0,x2,N
5270,NDN,2023-12-31,0.6,206924.0,x2,N
5271,NDN,2024-03-31,0.8,206924.0,x2,N
5272,NDN,2024-06-30,0.8,206924.0,x2,N
5273,NDN,2024-09-30,0.6,206924.0,x2,N
5274,NDT,2018-09-30,0.9,4501.0,x2,N
5275,NDT,2018-12-31,0.4,4501.0,x2,N
5276,NDT,2019-03-31,0.5,4501.0,x2,N
5277,NDT,2019-06-30,0.4,4501.0,x2,N
5278,NDT,2019-09-30,0.4,4501.0,x2,N
5279,NDT,2019-12-31,0.6,4501.0,x2,N
5280,NDT,2020-03-31,0.4,4501.0,x2,N
5281,NDT,2020-06-30,0.3,4501.0,x2,N
5282,NDT,2020-09-30,0.3,4501.0,x2,N
5283,NDT,2020-12-31,0.3,4501.0,x2,N
5284,NDT,2021-03-31,0.4,4501.0,x2,N
5285,NDT,2021-06-30,0.8,4501.0,x2,N
5286,NDT,2022-06-30,0.9,4501.0,x2,N
5287,NDT,2022-09-30,0.7,4501.0,x2,N
5288,NDT,2022-12-31,0.4,4501.0,x2,N
5289,NDT,2023-03-31,0.5,4501.0,x2,N
5290,NDT,2023-06-30,0.6,4501.0,x2,N
5291,NDT,2023-09-30,0.6,4501.0,x2,N
5292,NDT,2023-12-31,0.7,4501.0,x2,N
5293,NDT,2024-03-31,0.9,4501.0,x2,N
5294,NDX,2015-03-31,0.7,5750.0,x2,N
5295,NDX,2015-06-30,0.8,5750.0,x2,N
5296,NDX,2015-09-30,0.9,5750.0,x2,N
5297,NDX,2015-12-31,0.9,5750.0,x2,N
5298,NDX,2016-03-31,0.7,5750.0,x2,N
5299,NDX,2016-06-30,0.9,5750.0,x2,N
5300,NDX,2016-09-30,0.9,5750.0,x2,N
5301,NDX,2017-06-30,0.9,5750.0,x2,N
5302,NDX,2020-12-31,0.6,5750.0,x2,N
5303,NDX,2021-03-31,0.7,5750.0,x2,N
5304,NDX,2021-06-30,0.7,5750.0,x2,N
5305,NDX,2021-09-30,0.7,5750.0,x2,N
5306,NDX,2021-12-31,0.8,5750.0,x2,N
5307,NDX,2022-03-31,0.6,5750.0,x2,N
5308,NDX,2022-06-30,0.5,5750.0,x2,N
5309,NDX,2022-09-30,0.4,5750.0,x2,N
5310,NDX,2022-12-31,0.4,5750.0,x2,N
5311,NDX,2023-03-31,0.5,5750.0,x2,N
5312,NDX,2023-06-30,0.5,5750.0,x2,N
5313,NDX,2023-09-30,0.5,5750.0,x2,N
5314,NDX,2023-12-31,0.5,5750.0,x2,N
5315,NDX,2024-03-31,0.5,5750.0,x2,N
5316,NDX,2024-06-30,0.5,5750.0,x2,N
5317,NDX,2024-09-30,0.4,5750.0,x2,N
5318,NED,2019-09-30,0.9,143228.0,x1.5,x1.5
5319,NED,2019-12-31,0.8,143228.0,x1.5,x1.5
5320,NED,2020-03-31,0.9,143228.0,x1.5,x1.5
5321,NED,2020-06-30,0.8,143228.0,x1.5,x1.5
5322,NED,2020-09-30,0.8,143228.0,x1.5,x1.5
5323,NED,2020-12-31,0.8,143228.0,x1.5,x1.5
5324,NED,2021-03-31,0.7,143228.0,x1.5,x1.5
5325,NED,2021-09-30,0.9,143228.0,x1.5,x1.5
5326,NED,2022-06-30,0.6,143228.0,x1.5,x1.5
5327,NED,2022-09-30,0.6,143228.0,x1.5,x1.5
5328,NED,2022-12-31,0.5,143228.0,x1.5,x1.5
5329,NED,2023-03-31,0.5,143228.0,x1.5,x1.5
5330,NED,2023-06-30,0.6,143228.0,x1.5,x1.5
5331,NED,2023-09-30,0.5,143228.0,x1.5,x1.5
5332,NED,2023-12-31,0.4,143228.0,x1.5,x1.5
5333,NED,2024-03-31,0.7,143228.0,x1.5,x1.5
5334,NED,2024-06-30,0.6,143228.0,x1.5,x1.5
5335,NED,2024-09-30,0.6,143228.0,x1.5,x1.5
5336,NHA,2015-03-31,0.8,421824.5,x2,x2
5337,NHA,2015-06-30,0.7,421824.5,x2,x2
5338,NHA,2015-12-31,0.7,421824.5,x2,x2
5339,NHA,2016-03-31,0.7,421824.5,x2,x2
5340,NHA,2018-06-30,0.9,421824.5,x2,x2
5341,NHA,2018-09-30,0.7,421824.5,x2,x2
5342,NHA,2018-12-31,0.6,421824.5,x2,x2
5343,NHA,2019-03-31,0.7,421824.5,x2,x2
5344,NHA,2019-06-30,0.7,421824.5,x2,x2
5345,NHA,2019-09-30,0.6,421824.5,x2,x2
5346,NHA,2019-12-31,0.5,421824.5,x2,x2
5347,NHA,2020-03-31,0.7,421824.5,x2,x2
5348,NHA,2020-06-30,0.8,421824.5,x2,x2
5349,NHH,2022-06-30,0.7,300950.0,x1.5,N
5350,NHH,2022-09-30,0.7,300950.0,x1.5,N
5351,NHH,2022-12-31,0.7,300950.0,x1.5,N
5352,NHH,2023-03-31,0.7,300950.0,x1.5,N
5353,NHH,2023-06-30,0.8,300950.0,x1.5,N
5354,NHH,2023-09-30,0.9,300950.0,x1.5,N
5355,NHH,2024-03-31,0.9,300950.0,x1.5,N
5356,NHH,2024-06-30,0.9,300950.0,x1.5,N
5357,NHH,2024-09-30,0.7,300950.0,x1.5,N
5358,NHT,2022-12-31,0.9,3424.0,x1.5,N
5359,NHT,2023-03-31,0.9,3424.0,x1.5,N
5360,NHT,2023-12-31,0.9,3424.0,x1.5,N
5361,NHT,2024-06-30,0.9,3424.0,x1.5,N
5362,NHT,2024-09-30,0.9,3424.0,x1.5,N
5363,NKG,2018-06-30,0.9,7541267.5,x2,N
5364,NKG,2018-09-30,0.8,7541267.5,x2,N
5365,NKG,2018-12-31,0.5,7541267.5,x2,N
5366,NKG,2019-03-31,0.5,7541267.5,x2,N
5367,NKG,2019-06-30,0.4,7541267.5,x2,N
5368,NKG,2019-09-30,0.3,7541267.5,x2,N
5369,NKG,2019-12-31,0.4,7541267.5,x2,N
5370,NKG,2020-03-31,0.2,7541267.5,x2,N
5371,NKG,2020-06-30,0.4,7541267.5,x2,N
5372,NKG,2020-09-30,0.5,7541267.5,x2,N
5373,NKG,2020-12-31,0.8,7541267.5,x2,N
5374,NKG,2022-06-30,0.8,7541267.5,x2,N
5375,NKG,2022-09-30,0.8,7541267.5,x2,N
5376,NKG,2022-12-31,0.6,7541267.5,x2,N
5377,NKG,2023-03-31,0.8,7541267.5,x2,N
5378,NKG,2023-06-30,0.8,7541267.5,x2,N
5379,NKG,2024-09-30,0.9,7541267.5,x2,N
5380,NO1,2022-12-31,0.6,67400.0,x2,N
5381,NO1,2023-03-31,0.6,67400.0,x2,N
5382,NO1,2023-06-30,0.6,67400.0,x2,N
5383,NO1,2023-09-30,0.6,67400.0,x2,N
5384,NO1,2023-12-31,0.8,67400.0,x2,N
5385,NO1,2024-03-31,0.6,67400.0,x2,N
5386,NO1,2024-06-30,0.5,67400.0,x2,N
5387,NRC,2022-12-31,0.3,870657.0,x1.5,N
5388,NRC,2023-03-31,0.3,870657.0,x1.5,N
5389,NRC,2023-06-30,0.5,870657.0,x1.5,N
5390,NRC,2023-09-30,0.5,870657.0,x1.5,N
5391,NRC,2023-12-31,0.4,870657.0,x1.5,N
5392,NRC,2024-03-31,0.4,870657.0,x1.5,N
5393,NRC,2024-06-30,0.4,870657.0,x1.5,N
5394,NRC,2024-09-30,0.3,870657.0,x1.5,N
5395,NSC,2020-06-30,0.9,3144.5,x1.5,N
5396,NSC,2022-12-31,0.9,3144.5,x1.5,N
5397,NSC,2023-03-31,0.9,3144.5,x1.5,N
5398,NSC,2023-06-30,0.9,3144.5,x1.5,N
5399,NSC,2023-09-30,0.9,3144.5,x1.5,N
5400,NSC,2023-12-31,0.9,3144.5,x1.5,N
5401,NSC,2024-03-31,0.9,3144.5,x1.5,N
5402,NSH,2018-09-30,0.5,42610.0,x2,x2
5403,NSH,2018-12-31,0.3,42610.0,x2,x2
5404,NSH,2019-03-31,0.3,42610.0,x2,x2
5405,NSH,2019-06-30,0.2,42610.0,x2,x2
5406,NSH,2019-09-30,0.2,42610.0,x2,x2
5407,NSH,2019-12-31,0.1,42610.0,x2,x2
5408,NSH,2020-03-31,0.1,42610.0,x2,x2
5409,NSH,2020-06-30,0.1,42610.0,x2,x2
5410,NSH,2020-09-30,0.2,42610.0,x2,x2
5411,NSH,2020-12-31,0.3,42610.0,x2,x2
5412,NSH,2021-03-31,0.6,42610.0,x2,x2
5413,NSH,2021-06-30,0.7,42610.0,x2,x2
5414,NSH,2022-06-30,0.5,42610.0,x2,x2
5415,NSH,2022-09-30,0.6,42610.0,x2,x2
5416,NSH,2022-12-31,0.4,42610.0,x2,x2
5417,NSH,2023-03-31,0.4,42610.0,x2,x2
5418,NSH,2023-06-30,0.5,42610.0,x2,x2
5419,NSH,2023-09-30,0.5,42610.0,x2,x2
5420,NSH,2023-12-31,0.4,42610.0,x2,x2
5421,NSH,2024-03-31,0.4,42610.0,x2,x2
5422,NSH,2024-06-30,0.5,42610.0,x2,x2
5423,NSH,2024-09-30,0.4,42610.0,x2,x2
5424,NST,2015-03-31,0.6,1000.0,x2,x1.5
5425,NST,2015-06-30,0.6,1000.0,x2,x1.5
5426,NST,2015-09-30,0.6,1000.0,x2,x1.5
5427,NST,2015-12-31,0.7,1000.0,x2,x1.5
5428,NST,2016-03-31,0.9,1000.0,x2,x1.5
5429,NST,2016-06-30,0.7,1000.0,x2,x1.5
5430,NST,2016-09-30,0.6,1000.0,x2,x1.5
5431,NST,2016-12-31,0.5,1000.0,x2,x1.5
5432,NST,2017-03-31,0.7,1000.0,x2,x1.5
5433,NST,2017-06-30,0.7,1000.0,x2,x1.5
5434,NST,2017-09-30,0.6,1000.0,x2,x1.5
5435,NST,2017-12-31,0.6,1000.0,x2,x1.5
5436,NST,2018-03-31,0.9,1000.0,x2,x1.5
5437,NST,2018-06-30,0.7,1000.0,x2,x1.5
5438,NST,2018-09-30,0.8,1000.0,x2,x1.5
5439,NST,2019-03-31,0.8,1000.0,x2,x1.5
5440,NST,2019-06-30,0.8,1000.0,x2,x1.5
5441,NST,2020-09-30,0.6,1000.0,x2,x1.5
5442,NST,2020-12-31,0.5,1000.0,x2,x1.5
5443,NST,2021-03-31,0.6,1000.0,x2,x1.5
5444,NST,2021-06-30,0.5,1000.0,x2,x1.5
5445,NST,2021-09-30,0.5,1000.0,x2,x1.5
5446,NST,2021-12-31,0.6,1000.0,x2,x1.5
5447,NST,2022-03-31,0.6,1000.0,x2,x1.5
5448,NST,2022-06-30,0.5,1000.0,x2,x1.5
5449,NST,2022-09-30,0.4,1000.0,x2,x1.5
5450,NST,2022-12-31,0.3,1000.0,x2,x1.5
5451,NST,2023-03-31,0.3,1000.0,x2,x1.5
5452,NST,2023-06-30,0.4,1000.0,x2,x1.5
5453,NST,2023-09-30,0.5,1000.0,x2,x1.5
5454,NST,2023-12-31,0.4,1000.0,x2,x1.5
5455,NST,2024-03-31,0.5,1000.0,x2,x1.5
5456,NST,2024-06-30,0.5,1000.0,x2,x1.5
5457,NST,2024-09-30,0.6,1000.0,x2,x1.5
5458,NT2,2015-03-31,0.6,576861.5,x2,x1.5
5459,NT2,2015-06-30,0.7,576861.5,x2,x1.5
5460,NT2,2015-09-30,0.8,576861.5,x2,x1.5
5461,NT2,2015-12-31,0.8,576861.5,x2,x1.5
5462,NT2,2016-12-31,0.9,576861.5,x2,x1.5
5463,NT2,2020-03-31,0.9,576861.5,x2,x1.5
5464,NTL,2015-03-31,0.6,1038685.0,x2,x2
5465,NTL,2015-06-30,0.6,1038685.0,x2,x2
5466,NTL,2015-09-30,0.6,1038685.0,x2,x2
5467,NTL,2015-12-31,0.6,1038685.0,x2,x2
5468,NTL,2016-03-31,0.5,1038685.0,x2,x2
5469,NTL,2016-06-30,0.5,1038685.0,x2,x2
5470,NTL,2016-09-30,0.4,1038685.0,x2,x2
5471,NTL,2016-12-31,0.4,1038685.0,x2,x2
5472,NTL,2017-03-31,0.4,1038685.0,x2,x2
5473,NTL,2017-06-30,0.4,1038685.0,x2,x2
5474,NTL,2017-09-30,0.4,1038685.0,x2,x2
5475,NTL,2017-12-31,0.5,1038685.0,x2,x2
5476,NTL,2018-03-31,0.4,1038685.0,x2,x2
5477,NTL,2018-06-30,0.5,1038685.0,x2,x2
5478,NTL,2018-09-30,0.5,1038685.0,x2,x2
5479,NTL,2018-12-31,0.8,1038685.0,x2,x2
5480,NTL,2019-03-31,0.8,1038685.0,x2,x2
5481,NTL,2020-03-31,0.7,1038685.0,x2,x2
5482,NTL,2020-06-30,0.8,1038685.0,x2,x2
5483,NTL,2020-09-30,0.8,1038685.0,x2,x2
5484,NTL,2022-12-31,0.6,1038685.0,x2,x2
5485,NTL,2023-03-31,0.7,1038685.0,x2,x2
5486,NTP,2020-03-31,0.9,55743.5,x2,x2
5487,NVB,2015-03-31,0.8,154827.5,x2,x2
5488,NVB,2015-06-30,0.9,154827.5,x2,x2
5489,NVB,2015-09-30,0.8,154827.5,x2,x2
5490,NVB,2015-12-31,0.8,154827.5,x2,x2
5491,NVB,2016-03-31,0.7,154827.5,x2,x2
5492,NVB,2016-06-30,0.7,154827.5,x2,x2
5493,NVB,2016-09-30,0.7,154827.5,x2,x2
5494,NVB,2016-12-31,0.6,154827.5,x2,x2
5495,NVB,2017-03-31,0.6,154827.5,x2,x2
5496,NVB,2017-06-30,0.9,154827.5,x2,x2
5497,NVB,2017-09-30,0.9,154827.5,x2,x2
5498,NVB,2017-12-31,0.9,154827.5,x2,x2
5499,NVB,2019-06-30,0.8,154827.5,x2,x2
5500,NVB,2019-09-30,0.8,154827.5,x2,x2
5501,NVB,2019-12-31,0.9,154827.5,x2,x2
5502,NVB,2020-03-31,0.8,154827.5,x2,x2
5503,NVB,2020-06-30,0.9,154827.5,x2,x2
5504,NVB,2020-09-30,0.9,154827.5,x2,x2
5505,NVL,2022-12-31,0.7,18194980.5,x1.5,N
5506,NVL,2023-03-31,0.7,18194980.5,x1.5,N
5507,NVL,2023-06-30,0.8,18194980.5,x1.5,N
5508,NVL,2023-09-30,0.8,18194980.5,x1.5,N
5509,NVL,2023-12-31,0.9,18194980.5,x1.5,N
5510,NVL,2024-03-31,0.9,18194980.5,x1.5,N
5511,NVL,2024-06-30,0.8,18194980.5,x1.5,N
5512,NVL,2024-09-30,0.6,18194980.5,x1.5,N
5513,NVT,2015-03-31,0.5,4300.0,x2,x2
5514,NVT,2015-06-30,0.5,4300.0,x2,x2
5515,NVT,2015-09-30,0.3,4300.0,x2,x2
5516,NVT,2015-12-31,0.4,4300.0,x2,x2
5517,NVT,2016-03-31,0.3,4300.0,x2,x2
5518,NVT,2016-06-30,0.3,4300.0,x2,x2
5519,NVT,2016-09-30,0.2,4300.0,x2,x2
5520,NVT,2016-12-31,0.2,4300.0,x2,x2
5521,NVT,2017-03-31,0.3,4300.0,x2,x2
5522,NVT,2017-06-30,0.9,4300.0,x2,x2
5523,NVT,2017-09-30,0.7,4300.0,x2,x2
5524,OCB,2022-09-30,0.9,1543396.5,x1.5,N
5525,OCB,2023-03-31,0.9,1543396.5,x1.5,N
5526,OCB,2023-06-30,0.9,1543396.5,x1.5,N
5527,OCB,2023-12-31,0.9,1543396.5,x1.5,N
5528,OCB,2024-09-30,0.8,1543396.5,x1.5,N
5529,OCH,2015-09-30,0.9,33200.0,x2,x2
5530,OCH,2016-09-30,0.8,33200.0,x2,x2
5531,OCH,2018-03-31,0.8,33200.0,x2,x2
5532,OCH,2018-06-30,0.7,33200.0,x2,x2
5533,OCH,2020-03-31,0.8,33200.0,x2,x2
5534,OCH,2024-06-30,0.9,33200.0,x2,x2
5535,OCH,2024-09-30,0.8,33200.0,x2,x2
5536,OGC,2015-06-30,0.9,539156.5,x2,N
5537,OGC,2015-09-30,0.3,539156.5,x2,N
5538,OGC,2015-12-31,0.6,539156.5,x2,N
5539,OGC,2016-03-31,0.7,539156.5,x2,N
5540,OGC,2016-06-30,0.9,539156.5,x2,N
5541,OGC,2016-09-30,0.5,539156.5,x2,N
5542,OGC,2016-12-31,0.6,539156.5,x2,N
5543,OGC,2017-03-31,0.6,539156.5,x2,N
5544,OIL,2019-12-31,0.9,950160.5,x2,x1.5
5545,OIL,2020-03-31,0.6,950160.5,x2,x1.5
5546,OIL,2020-06-30,0.9,950160.5,x2,x1.5
5547,OIL,2022-12-31,0.8,950160.5,x2,x1.5
5548,OIL,2023-03-31,0.8,950160.5,x2,x1.5
5549,ONE,2015-03-31,0.5,6650.5,x2,N
5550,ONE,2015-06-30,0.7,6650.5,x2,N
5551,ONE,2015-09-30,0.6,6650.5,x2,N
5552,ONE,2015-12-31,0.6,6650.5,x2,N
5553,ONE,2016-03-31,0.5,6650.5,x2,N
5554,ONE,2016-06-30,0.4,6650.5,x2,N
5555,ONE,2016-09-30,0.4,6650.5,x2,N
5556,ONE,2016-12-31,0.4,6650.5,x2,N
5557,ONE,2017-03-31,0.4,6650.5,x2,N
5558,ONE,2017-06-30,0.3,6650.5,x2,N
5559,ONE,2017-09-30,0.3,6650.5,x2,N
5560,ONE,2017-12-31,0.3,6650.5,x2,N
5561,ONE,2018-03-31,0.3,6650.5,x2,N
5562,ONE,2018-06-30,0.3,6650.5,x2,N
5563,ONE,2018-09-30,0.3,6650.5,x2,N
5564,ONE,2018-12-31,0.3,6650.5,x2,N
5565,ONE,2019-03-31,0.3,6650.5,x2,N
5566,ONE,2019-06-30,0.3,6650.5,x2,N
5567,ONE,2019-09-30,0.3,6650.5,x2,N
5568,ONE,2019-12-31,0.3,6650.5,x2,N
5569,ONE,2020-03-31,0.2,6650.5,x2,N
5570,ONE,2020-06-30,0.3,6650.5,x2,N
5571,ONE,2020-09-30,0.3,6650.5,x2,N
5572,ONE,2020-12-31,0.3,6650.5,x2,N
5573,ONE,2021-03-31,0.5,6650.5,x2,N
5574,ONE,2021-06-30,0.5,6650.5,x2,N
5575,ONE,2021-09-30,0.6,6650.5,x2,N
5576,ONE,2021-12-31,0.6,6650.5,x2,N
5577,ONE,2022-03-31,0.8,6650.5,x2,N
5578,ONE,2022-06-30,0.5,6650.5,x2,N
5579,ONE,2022-09-30,0.5,6650.5,x2,N
5580,ONE,2022-12-31,0.4,6650.5,x2,N
5581,ONE,2023-03-31,0.4,6650.5,x2,N
5582,ONE,2023-06-30,0.4,6650.5,x2,N
5583,ONE,2023-09-30,0.4,6650.5,x2,N
5584,ONE,2023-12-31,0.4,6650.5,x2,N
5585,ONE,2024-03-31,0.5,6650.5,x2,N
5586,ONE,2024-06-30,0.6,6650.5,x2,N
5587,ONE,2024-09-30,0.4,6650.5,x2,N
5588,PAC,2015-03-31,0.8,7211.5,x2,x2
5589,PAN,2022-12-31,0.7,1331656.5,x1.5,N
5590,PAN,2023-03-31,0.8,1331656.5,x1.5,N
5591,PAN,2023-06-30,0.9,1331656.5,x1.5,N
5592,PAN,2023-09-30,0.9,1331656.5,x1.5,N
5593,PAN,2023-12-31,0.9,1331656.5,x1.5,N
5594,PAN,2024-09-30,0.9,1331656.5,x1.5,N
5595,PAS,2020-12-31,0.9,205453.0,x1.5,x2
5596,PAS,2022-09-30,0.5,205453.0,x1.5,x2
5597,PAS,2023-06-30,0.4,205453.0,x1.5,x2
5598,PAS,2023-09-30,0.3,205453.0,x1.5,x2
5599,PAS,2023-12-31,0.3,205453.0,x1.5,x2
5600,PAS,2024-03-31,0.3,205453.0,x1.5,x2
5601,PAS,2024-06-30,0.3,205453.0,x1.5,x2
5602,PAS,2024-09-30,0.2,205453.0,x1.5,x2
5603,PBC,2023-12-31,0.8,43150.0,x1.5,N
5604,PBC,2024-03-31,0.6,43150.0,x1.5,N
5605,PBC,2024-06-30,0.7,43150.0,x1.5,N
5606,PBC,2024-09-30,0.6,43150.0,x1.5,N
5607,PBP,2015-06-30,0.8,6500.0,x2,N
5608,PBP,2015-09-30,0.8,6500.0,x2,N
5609,PBP,2015-12-31,0.8,6500.0,x2,N
5610,PBP,2016-03-31,0.7,6500.0,x2,N
5611,PBP,2016-06-30,0.8,6500.0,x2,N
5612,PBP,2016-09-30,0.7,6500.0,x2,N
5613,PBP,2016-12-31,0.6,6500.0,x2,N
5614,PBP,2017-03-31,0.6,6500.0,x2,N
5615,PBP,2017-06-30,0.8,6500.0,x2,N
5616,PBP,2017-09-30,0.9,6500.0,x2,N
5617,PBP,2018-03-31,0.7,6500.0,x2,N
5618,PBP,2018-06-30,0.7,6500.0,x2,N
5619,PBP,2018-09-30,0.7,6500.0,x2,N
5620,PBP,2018-12-31,0.6,6500.0,x2,N
5621,PBP,2019-03-31,0.7,6500.0,x2,N
5622,PBP,2019-06-30,0.7,6500.0,x2,N
5623,PBP,2019-09-30,0.6,6500.0,x2,N
5624,PBP,2019-12-31,0.4,6500.0,x2,N
5625,PBP,2020-03-31,0.4,6500.0,x2,N
5626,PBP,2020-06-30,0.5,6500.0,x2,N
5627,PBP,2020-09-30,0.6,6500.0,x2,N
5628,PBP,2020-12-31,0.6,6500.0,x2,N
5629,PBP,2021-03-31,0.7,6500.0,x2,N
5630,PBP,2021-06-30,0.7,6500.0,x2,N
5631,PBP,2021-09-30,0.8,6500.0,x2,N
5632,PBP,2022-06-30,0.6,6500.0,x2,N
5633,PBP,2022-12-31,0.8,6500.0,x2,N
5634,PBP,2023-03-31,0.7,6500.0,x2,N
5635,PBP,2023-06-30,0.8,6500.0,x2,N
5636,PBP,2023-09-30,0.7,6500.0,x2,N
5637,PBP,2023-12-31,0.8,6500.0,x2,N
5638,PBP,2024-03-31,0.8,6500.0,x2,N
5639,PBP,2024-06-30,0.8,6500.0,x2,N
5640,PBP,2024-09-30,0.9,6500.0,x2,N
5641,PC1,2019-06-30,0.9,2353434.5,x2,x2
5642,PC1,2019-12-31,0.8,2353434.5,x2,x2
5643,PC1,2020-03-31,0.5,2353434.5,x2,x2
5644,PC1,2020-06-30,0.8,2353434.5,x2,x2
5645,PCE,2016-09-30,0.5,1000.0,x2,N
5646,PCE,2016-12-31,0.6,1000.0,x2,N
5647,PCE,2017-03-31,0.6,1000.0,x2,N
5648,PCE,2017-06-30,0.5,1000.0,x2,N
5649,PCE,2017-09-30,0.5,1000.0,x2,N
5650,PCE,2017-12-31,0.5,1000.0,x2,N
5651,PCE,2018-03-31,0.4,1000.0,x2,N
5652,PCE,2018-06-30,0.3,1000.0,x2,N
5653,PCE,2018-09-30,0.3,1000.0,x2,N
5654,PCE,2018-12-31,0.3,1000.0,x2,N
5655,PCE,2019-03-31,0.5,1000.0,x2,N
5656,PCE,2019-06-30,0.4,1000.0,x2,N
5657,PCE,2019-09-30,0.5,1000.0,x2,N
5658,PCE,2019-12-31,0.4,1000.0,x2,N
5659,PCE,2020-03-31,0.3,1000.0,x2,N
5660,PCE,2020-06-30,0.7,1000.0,x2,N
5661,PCE,2020-09-30,0.5,1000.0,x2,N
5662,PCE,2020-12-31,0.5,1000.0,x2,N
5663,PCE,2021-03-31,0.6,1000.0,x2,N
5664,PCE,2021-06-30,0.7,1000.0,x2,N
5665,PCE,2021-12-31,0.9,1000.0,x2,N
5666,PCE,2022-06-30,0.8,1000.0,x2,N
5667,PCE,2023-06-30,0.9,1000.0,x2,N
5668,PCE,2024-03-31,0.9,1000.0,x2,N
5669,PCE,2024-06-30,0.9,1000.0,x2,N
5670,PCE,2024-09-30,0.9,1000.0,x2,N
5671,PCF,2021-09-30,0.8,1400.0,x2,N
5672,PCF,2022-06-30,0.6,1400.0,x2,N
5673,PCF,2022-09-30,0.5,1400.0,x2,N
5674,PCF,2022-12-31,0.3,1400.0,x2,N
5675,PCF,2023-03-31,0.4,1400.0,x2,N
5676,PCF,2023-06-30,0.8,1400.0,x2,N
5677,PCF,2023-09-30,0.8,1400.0,x2,N
5678,PCF,2023-12-31,0.6,1400.0,x2,N
5679,PCG,2015-03-31,0.5,800.0,x2,x2
5680,PCG,2015-06-30,0.5,800.0,x2,x2
5681,PCG,2015-09-30,0.4,800.0,x2,x2
5682,PCG,2015-12-31,0.4,800.0,x2,x2
5683,PCG,2016-03-31,0.7,800.0,x2,x2
5684,PCG,2016-06-30,0.6,800.0,x2,x2
5685,PCG,2016-09-30,0.4,800.0,x2,x2
5686,PCG,2016-12-31,0.8,800.0,x2,x2
5687,PCG,2017-03-31,0.8,800.0,x2,x2
5688,PCG,2017-06-30,0.7,800.0,x2,x2
5689,PCG,2017-09-30,0.8,800.0,x2,x2
5690,PCG,2018-03-31,0.7,800.0,x2,x2
5691,PCG,2020-03-31,0.6,800.0,x2,x2
