,VLF_capital,VNH_capital,VNM_capital,VHC_capital,SSC_capital,VHF_capital,SLS_capital,SJ1_capital,SSN_capital,MPC_capital,PAN_capital,SGC_capital,SBT_capital,SAF_capital,HAG_capital,MCF_capital,PSL_capital,OCH_capital,NSC_capital,HNM_capital,MSN_capital,AGF_capital,LAF_capital,KTS_capital,HHC_capital,KDC_capital,BLF_capital,IDI_capital,ICF_capital,BBC_capital,DBC_capital,CMX_capital,ABT_capital,ATA_capital,ASM_capital,CAN_capital,LSS_capital,AAM_capital,AGM_capital,ANV_capital,FMC_capital,ACL_capital,CAD_capital,AIG_capital,GCF_capital,FCS_capital,ANT_capital,HVA_capital,APF_capital,BAF_capital,C22_capital,CMM_capital,CNA_capital,LTG_capital,TT6_capital,HFX_capital,CMF_capital,CCA_capital,CBS_capital,BLT_capital,HSL_capital,AVF_capital,CMN_capital,HAF_capital,BNA_capital,NCG_capital,CLX_capital,DMN_capital,IDP_capital,ILA_capital,NSS_capital,CAT_capital,MCM_capital,MML_capital,HNG_capital,NGC_capital,NDF_capital,HDS_capital,MCH_capital,MLS_capital,HKB_capital,PRO_capital,HNF_capital,DAT_capital,KHS_capital,HVG_capital,QNS_capital,KTC_capital,APT_capital,SEA_capital,SNC_capital,THP_capital,TAR_capital,NCS_capital,JOS_capital,SPV_capital,SPH_capital,SPD_capital,VLC_capital,VSN_capital,TFC_capital,TCJ_capital,BCF_capital,TS4_capital,VSF_capital,BMV_capital,VOC_capital
2019-06-30,1.7067808283055715e-05,1.5171385140493971e-05,0.39625334868620615,0.017088420032086434,0.001849119237799472,0.0010198371028465021,0.0005252570588531833,0.0014405585770238256,0.00022529506933633548,0.012211933858013876,0.011018277721506951,0.0018769658411190626,0.024259305597831963,0.0007993423545897761,0.013410295494443286,0.00016922731912649743,0.00030098131695597473,0.0036506145494313615,0.0027561096815478373,0.00041048078920748995,0.2290000733014955,0.00022248362202748767,0.0002133096750753452,0.00023550730795903046,0.005073406012138311,0.011019147705623601,5.45221653486502e-05,0.002998519969745792,3.641132433718553e-05,0.0026547932751564756,0.005768134554597596,0.003372134293061882,0.000819027226809567,8.533904141527858e-06,0.0033961951616831338,0.0004023972855623205,0.0008886354382572957,0.00024666538762407815,0.0003356574141177163,0.006994492137669074,0.003013833586621979,0.0017838182774142862,1.9722800682642162e-05,2.370528928202183e-21,2.370528928202183e-21,0.0006293754304376795,0.00015440677226737738,4.871436947455485e-05,0.0006449592876116807,2.370528928202183e-21,0.00012084008264403447,2.370528928202183e-21,2.370528928202183e-21,0.0035759097007879983,2.370528928202183e-21,4.314362649327972e-06,0.0020549214477592003,2.370528928202183e-21,6.784453792514647e-05,8.192547975866744e-05,0.000558164741434486,3.079317077734635e-05,0.0003022139919986398,0.0006496434527738081,2.370528928202183e-21,2.370528928202183e-21,0.0018332201002780196,2.370528928202183e-21,2.370528928202183e-21,6.411806645001263e-05,4.1996290492029874e-05,0.00010032078424151636,2.370528928202183e-21,2.370528928202183e-21,0.044938259123664476,3.707507243708214e-05,2.6218049945916142e-05,2.370528928202183e-21,0.11022386322245312,0.00013493050659326824,9.78554341561861e-05,3.1290981852268814e-05,0.0021057408469219987,0.0016617312965540175,0.00021541233423466054,0.0017919065221173119,0.0193800790923184,0.001860272576406663,5.840983279090179e-05,0.0032031772142331995,0.00011188896541114302,2.370528928202183e-21,0.0037716442743896523,0.0012453929303649397,7.822745463067203e-05,0.0001638509595173349,0.00013464604312188398,0.00017067808283055717,0.007666883186037909,0.006593251670223716,0.0001505380690565514,9.245062819988513e-05,2.370528928202183e-21,0.000244259300761953,0.011734118194600804,0.0005576052966074303,0.002699629459304492
2019-09-30,2.020268696843017e-05,9.620327127823893e-06,0.4309824780484517,0.016036243543458742,0.0017254104805387793,0.001034702258824189,0.0005868880564328966,0.0014929424907402606,0.0004571579451141914,0.009574479053814465,0.011334630940693598,0.0020610829346828104,0.02616234734461907,0.0007402841724860485,0.011418669308318707,0.0001652002574389919,0.0004149150886959166,0.0036557243085730794,0.0026083400535126364,0.0004805353400348034,0.2197455112257108,0.00019599011441159223,0.00024347123895096707,0.00011885673658248223,0.004393988212362285,0.011848875906984298,7.744363337898233e-05,0.0029436661758800663,3.3863551489940104e-05,0.0025013235345427236,0.005425571080115277,0.0033992295517728207,0.0007784624406928177,5.772196276694337e-06,0.0036504812302884143,0.0002979896327843451,0.0008418676117105229,0.00027172613972538585,0.00041365001567860777,0.0067249694246161945,0.0031112426541196306,0.0015840445835589708,2.0010280425873698e-05,2.4050817819559733e-21,2.4050817819559733e-21,0.0006385492131093109,0.0001770140191519596,2.635969633023747e-05,0.0005891392129808074,2.4050817819559733e-21,0.0001226014489169877,2.4050817819559733e-21,2.4050817819559733e-21,0.0037055335522773875,2.4050817819559733e-21,4.377248843159871e-06,0.001239975988914131,2.4050817819559733e-21,6.016552585741062e-05,4.386869170287695e-05,0.0005681572795150234,4.1656016463477455e-05,0.00036618813179348865,0.000432433704395684,2.4050817819559733e-21,2.4050817819559733e-21,0.002603501028967341,2.4050817819559733e-21,2.4050817819559733e-21,6.92952163017155e-05,4.2608428849132024e-05,0.00010775728415875541,2.4050817819559733e-21,2.4050817819559733e-21,0.04039404600166733,4.6466180027389404e-05,2.6600204508433066e-05,2.4050817819559733e-21,0.09912604210359736,8.321582965567667e-05,0.0001116919979540354,2.8139456848884883e-05,0.0014697454769532952,0.001852384368135363,0.0002849035828087226,0.0015286699806112162,0.017558386132113732,0.0019304028160602325,5.926121510739518e-05,0.0038000292154904375,0.00014586821007562978,2.4050817819559733e-21,0.003696680446238007,0.0011511827746060986,7.936769880454712e-05,0.0002111758007828623,0.00013660864521509926,0.00017316588830083006,0.007528206612744941,0.006477272456974331,0.0001527323134813321,9.379818949628295e-05,2.4050817819559733e-21,0.00019748126511640496,0.008417786236845906,0.0005657329570788119,0.0022439124415835395
2019-12-31,2.150910012769568e-05,1.024242863223604e-05,0.41571764483946994,0.01663634152412413,0.0014848448788152585,0.0011038137306602876,0.0007161813372518406,0.0018634946623132347,0.0003549001521069787,0.008499812552033295,0.011495233850995146,0.0018333025433125607,0.02885909252025984,0.0008809512866586218,0.010776192315547757,0.00016703352613450532,0.00043932849132250043,0.0038921228802496948,0.0031028413298495854,0.0005116093101801901,0.16839486780887308,0.0002655067956119807,0.000331219657109249,0.00011374473056813927,0.005417220503589641,0.01268929362033407,0.00011484323103894659,0.0027912359235710686,3.277577162315533e-05,0.0024801426387241637,0.0061535128494608765,0.0021839495269300037,0.0008402837237743285,9.218185769012434e-06,0.003962375698238201,0.00023160691744643743,0.0008368269041109488,0.0003097310418388178,0.00042968012355093407,0.006293841803543985,0.0034246328314028614,0.0012391495007851806,1.597818866628822e-05,2.56060715805901e-21,2.56060715805901e-21,0.0005740881248368299,0.0002987101886305318,2.8064254452326747e-05,0.0006554693415342614,2.56060715805901e-21,7.356112243671923e-05,2.56060715805901e-21,2.56060715805901e-21,0.0037569202616970212,2.56060715805901e-21,4.660305027667397e-06,0.0032386943426204063,0.00034875981614195325,6.256331469285579e-05,6.534669467366593e-05,0.0005643731812791541,4.434971597758205e-05,0.00044923291980987257,0.0006014866214280613,2.56060715805901e-21,2.56060715805901e-21,0.0023660573474040022,2.56060715805901e-21,2.56060715805901e-21,9.987392159293362e-05,4.536371641217342e-05,0.00011613889826092443,2.56060715805901e-21,0.052533657151811505,0.03945777842639663,2.5913344439557175e-05,1.6183037238932943e-05,2.56060715805901e-21,0.10269727265148106,0.00010068307345488027,6.606366467792245e-05,5.2236386024403794e-05,0.0015647870342898609,0.0020430469968434903,0.0002391914358486082,0.0048825657289869205,0.01699008940300998,0.002055232926308693,9.013337196367714e-05,0.003831308460245793,0.0002001114494023116,0.00043583582315890793,0.00392169277171096,0.0011147039929035125,8.450003621594732e-05,0.00023893537513280233,0.0001564530973574055,0.0001843637153802487,0.007971490158932455,0.005955652173750499,0.00014927315488620806,9.986367916430138e-05,2.56060715805901e-21,0.00015335988391047023,0.009474246484818335,0.0006023162581472725,0.0022892135265906513
2020-03-31,2.7311934618974176e-05,3.121363956454192e-05,0.4123490860356962,0.010919961744823473,0.0016354841648752057,0.0008423618406441352,0.0008794442947309686,0.0027127579060296104,0.00032189065800933855,0.009645859994848327,0.012701447708761821,0.0014414328694073938,0.02516022562701327,0.0009929839086469897,0.008767033470067073,0.00020753168605474812,0.00044812381868160686,0.004226847024365051,0.003217762079976019,0.0006496338734370287,0.18543685117532407,0.0002558217875977248,0.0003602834346737251,0.00014128073607900786,0.0053856533931986705,0.011929033683529353,0.00011217401718507253,0.0019631168319961044,6.242727912908385e-05,0.002380885386201195,0.006039790484427042,0.002518030315037901,0.0009560997912282229,1.1705114836703219e-05,0.0025758665880143664,0.00031961466345775734,0.0008724699971407662,0.0003690525165388886,0.0005349497594036409,0.00438121798053644,0.002617634339456669,0.001186619022253941,2.705182095593633e-05,3.251420787973117e-21,3.251420787973117e-21,0.0007289685406635727,0.0003589568549922321,2.2272232397615847e-05,0.00087687567230847,3.251420787973117e-21,8.369157108242803e-05,3.251420787973117e-21,3.251420787973117e-21,0.002999149551875859,3.251420787973117e-21,5.917585834111072e-06,0.0038509242557011754,0.00024940998580384185,7.2204301438519e-05,9.364091869362576e-05,0.0003250575418568244,5.6314608047694385e-05,0.0006645383863290974,0.0010372032313634243,3.251420787973117e-21,3.251420787973117e-21,0.00279883601997041,3.251420787973117e-21,3.251420787973117e-21,0.00012681841641410345,5.7602170679731736e-05,0.00015853927762156917,3.251420787973117e-21,0.03587852775172508,0.04397520604367336,2.9165244468118854e-05,1.027448968999505e-05,3.251420787973117e-21,0.10323902181994034,0.00010430557887817758,8.38866563297064e-05,3.999247569206933e-05,0.0020844858671695654,0.0020789844631963145,0.0002986072337466631,0.004147967556048824,0.018549849811346403,0.0026097041241548023,0.00011445001173665371,0.004560117655132296,0.00016891130993520342,0.0003722226518071624,0.0055576177872537795,0.000910836762438849,0.00010729688600311285,0.0003033965765673475,0.00019866181014515744,0.0002145937720062257,0.00966606757504558,0.005926289887560477,0.00023488263772317793,0.00013005683151892465,0.002659684964507525,0.0001361044741845547,0.009754262363919351,0.0007648122034301885,0.002906809201497422
2020-06-30,3.141023103206493e-05,2.094015402137662e-05,0.41647793807538375,0.015055159310401462,0.001339256343148921,0.0006781338003860185,0.0008547142666905295,0.0016077326753762432,0.0003938842971420942,0.011280657285259536,0.010411067656656071,0.0010405398109954783,0.02130162034257437,0.0009756017758559366,0.014392377260432365,0.00016169986935307026,0.000512101936669776,0.004868585809970065,0.002220033249038306,0.0004532496337926969,0.16483343776144516,0.00019859118570023053,0.0002578151763111889,0.0001320250535855269,0.0043356588901260285,0.018933584702432227,9.030441421718667e-05,0.0022239804680713356,3.685467107762286e-05,0.002112557908523591,0.013570536418036142,0.0027792767074487066,0.000762284426840173,6.2820462064129864e-06,0.003275239020406506,0.0002595270339024364,0.0008973588903550629,0.00027786275626740436,0.0005516578876161564,0.00497690399168414,0.003536697783517415,0.001183909193022086,1.6333320136673763e-05,2.6175192526720776e-21,2.6175192526720776e-21,0.0005868478164490797,0.00034387920933904675,6.096202339473268e-05,0.0010686284100959022,2.6175192526720776e-21,7.453647823909009e-05,2.6175192526720776e-21,2.6175192526720776e-21,0.0035109413940711217,2.6175192526720776e-21,4.763885039863181e-06,0.002159202101606207,0.0002158039923058021,5.743360744213071e-05,7.538455447695583e-05,0.00037383409966662616,4.533543345628038e-05,0.0004502970720756828,0.0007287173599439063,2.6175192526720776e-21,2.6175192526720776e-21,0.002398244429837232,2.6175192526720776e-21,2.6175192526720776e-21,0.00011081529508112508,4.6371971080338524e-05,0.00014978492171490695,2.6175192526720776e-21,0.037919954298113845,0.04439726220573765,1.2642617990406135e-05,8.271360838443765e-06,2.6175192526720776e-21,0.1010347825773992,0.00018929899235324462,0.00012155759409409128,4.7115346548097394e-05,0.0013828354211866583,0.0014019642518851862,0.00034522461423492024,0.003208555099925433,0.020610325655385918,0.002100912565368453,8.522642686700285e-05,0.0059319530063680955,0.00014069165983112417,0.0005224149625253039,0.00282218570055776,0.0008293086248240942,8.637813533817855e-05,0.00024424595650533693,0.00015993042633826392,0.0001727562706763571,0.014289364790243455,0.005537453592201623,0.00017413832084176798,0.0001047007701068831,0.0020630632369748143,0.0001399116390938279,0.007983433720649837,0.0006157033486905367,0.0035292692638783313
2020-09-30,2.5442014003397588e-05,1.8845936298813028e-05,0.44149032194267995,0.016907784873712535,0.0012184769441736445,0.00097903461201315,0.0011949454369625388,0.001948045541657369,0.0004757656618635348,0.01216409073813257,0.009606075266485782,0.001065598708917673,0.021247120600065166,0.0011692018879783603,0.01135878503414799,0.00016511867088205037,0.000623503667994005,0.0037691872597626053,0.002315185582436583,0.0005020557430003789,0.1497039011295444,0.00025816576987336496,0.00029755848822195886,0.00012939384288561287,0.004133856127144638,0.022897558182917794,0.00010023682368931179,0.0025936625601559937,4.523024711715127e-05,0.0019207684046068743,0.013467013967119157,0.003125452479151825,0.0007235755897407022,8.480671334465861e-06,0.004779084448207099,0.00030942671660613637,0.0010680133445059583,0.00026986202908881583,0.0005445062145134553,0.005137866316237789,0.004213692224790485,0.001529079176056419,1.4699830313074162e-05,2.3557420373516284e-21,2.3557420373516284e-21,0.000528157364774235,0.00026007392092361974,0.0001484588631938996,0.0010684609354930552,2.3557420373516284e-21,9.184567055226528e-05,2.3557420373516284e-21,2.3557420373516284e-21,0.004213084443344848,2.3557420373516284e-21,4.287450507979963e-06,0.002720641767453321,0.0002799493164927555,4.7819207616200704e-05,7.990676990696724e-05,0.00035827067200858506,4.0801452086930206e-05,0.0005617596691950187,0.0008232140549525266,2.3557420373516284e-21,2.3557420373516284e-21,0.0024399268347984264,2.3557420373516284e-21,2.3557420373516284e-21,9.603889137875121e-05,4.173432593372145e-05,0.00020004019084375087,2.3557420373516284e-21,0.03002638930499146,0.030816592346774578,9.75277203463574e-06,1.4888289676062292e-05,2.3557420373516284e-21,0.1031010290880054,0.00033771917847472946,9.724503130187522e-05,3.0389072281836004e-05,0.0012070822199389743,0.0035586687283367144,0.00028589992087910566,0.0023529151469068067,0.021796484354659647,0.0008452284642915776,6.633769577182187e-05,0.006195601558234782,0.00014805838704754984,0.00042539047413680766,0.003231644618711561,0.0007463697496941163,7.773948723260373e-05,0.0002648513657753689,0.00016372407159593818,0.0002176705642512905,0.011633832051461016,0.0049017055327353265,0.00018323903863335907,9.422968149406514e-05,0.0015780267841085114,0.00015588180635359462,0.01071862626994991,0.0005541270649939995,0.00464251737081775
2020-12-31,2.1337117916377633e-05,2.0546854289845126e-05,0.36992852812297117,0.014024591257575068,0.0009963959908772435,0.000504622838722331,0.0010278998503489617,0.0012753669536794828,0.0003911804951335899,0.010153974846454042,0.013739288307465236,0.0012592198921303574,0.02604096458740573,0.0008342813105303653,0.010967574957878052,0.00015448073371457407,0.00048723703893861585,0.003674725863376148,0.0021833087368389433,0.0003771928289439645,0.20688216647359262,0.00033309611858345085,0.0002717716611645284,0.00013803929896456527,0.0033372832948467676,0.01998758077002994,7.270425364099045e-05,0.00306578032331526,4.5519184888272284e-05,0.0023046853272380703,0.013496175556716908,0.0028688051387429675,0.0005919114075909788,7.112372638792543e-06,0.007730781585781158,0.00021198821781734446,0.001087179500634231,0.000218438744668916,0.0004584516863421693,0.005860954624315129,0.003714732959469356,0.0013279945598884152,2.0546854289845126e-05,1.9756590663312623e-21,1.9756590663312623e-21,0.00044294276267146894,0.00023774290940603872,0.00010826611683495315,0.0010609210159836225,1.9756590663312623e-21,6.436697238107253e-05,1.9756590663312623e-21,1.9756590663312623e-21,0.0040068302011083004,1.9756590663312623e-21,3.595699500722897e-06,0.0022816847043878423,0.00024223950944100866,4.010390338745829e-05,7.681362449895947e-05,0.00038740303499876455,2.5663811271643093e-05,0.00041479357229438115,0.0004554881977426725,0.0006718821352779356,1.9756590663312623e-21,0.0027699806965860115,1.9756590663312623e-21,1.9756590663312623e-21,0.00010726248202925689,6.491422994244628e-05,0.00018430528297991078,0.012722058991733528,0.031137570305161427,0.03186763757560188,1.2268842801917138e-05,1.092539463681188e-05,1.9756590663312623e-21,0.10881307014483071,0.0003142088179093239,8.15552062581545e-05,2.2522513356176384e-05,0.000998695658030453,0.0027889983907585163,0.00023977191126716094,0.0016593560498116273,0.02138086691074247,0.0005595856739476667,6.25888792213744e-05,0.005235496525777845,0.00011646510196022789,0.00045021318803556805,0.0030428330432598232,0.0005898764787526574,3.852535179345961e-05,0.0002607395809381347,0.0001523233140141403,0.00018966327036780116,0.013434481651052583,0.00398937722891633,0.00017823605832814116,7.902636265325049e-05,0.0014828230095986633,0.00011291879393616329,0.007705070358691922,0.00046711297568896554,0.0040595170770892225
2021-03-31,2.3658619791096707e-05,7.413034201210302e-05,0.3369367967720478,0.013114633420007406,0.0008351591363839601,0.0005035737222534934,0.0017858590856210397,0.001144071706547959,0.0006402022515470769,0.012820207811362155,0.011412561336376538,0.0014998874904478072,0.02778254394912453,0.0009496569984146218,0.011570188862286368,0.00020270705437011659,0.0005311241850002255,0.0031939136717980556,0.002054546087485226,0.0004464381554579948,0.214817901841179,0.00022160240537660584,0.00038448411643170964,0.00018501040676637624,0.003168677810687552,0.028304959790489984,7.482038508934333e-05,0.0028385690887423798,9.5896272219912e-05,0.0020044844480072654,0.01379805602680952,0.002471083690630574,0.0005811424503419025,1.1829309895548353e-05,0.006919152626864561,0.00022850283614900906,0.0017860897571640025,0.0002082550007111288,0.0004987631362293037,0.005344746398729747,0.004056435973522069,0.0011945907460085478,2.8705792013197336e-05,1.9715516492580592e-21,1.9715516492580592e-21,0.0003257003324574313,0.00024196459081014305,0.00011344308189830871,0.00190944777230643,1.9715516492580592e-21,5.5645073748659455e-05,1.9715516492580592e-21,1.9715516492580592e-21,0.005106326657784969,1.9715516492580592e-21,3.588224001649667e-06,0.002350081679709009,0.00028371219698318246,5.590334701471226e-05,8.107020381749138e-05,0.00047639785432012033,3.4147274565149584e-05,0.0005615609993614714,0.00042595373382220365,0.0008384141681568852,1.9715516492580592e-21,0.0034403379124388197,1.9715516492580592e-21,0.005329364352762236,0.00019050709276450772,4.9142896409406384e-05,0.00027914805491515007,0.011181852333932008,0.03554981472136362,0.025353681037062814,3.083506779439604e-05,1.5575258029138667e-05,1.9715516492580592e-21,0.11792980113307476,0.00033792395268283134,8.138565208137267e-05,3.548792968664506e-05,0.0008381066060996009,0.002420292577042387,0.0002764884317403009,0.0014768893404592117,0.023459911043471286,0.0008628200060230506,6.245875624849532e-05,0.004896841408844704,0.00013554417588649154,0.0005595736752990193,0.002896027990008357,0.000766162714866525,3.2530602212757975e-05,0.0002910719992898628,0.0003716374858851441,0.00020109826822432202,0.012773929579499122,0.004207571179850893,0.0001970763028598356,8.871982421661266e-05,0.0014336236395162438,0.0001764854174349844,0.0071961635197919155,0.0004193845237268757,0.0045457553773514256
2021-06-30,3.143922801155269e-05,6.886688040625827e-05,0.29748508669926654,0.014599357585037316,0.0008116429701532472,0.00047798854873278506,0.0017180490134046497,0.0012430565482460607,0.0004965152366681643,0.013361726175005865,0.010375330748632054,0.0008862306672280363,0.024721937525665302,0.0009148815351361834,0.0116749198944377,0.00014369972860423265,0.0004632869668721447,0.003181350453549975,0.0021902662181381713,0.0006231704123718481,0.24554570046792754,0.00019456765097387703,0.00036381175233749614,0.00014010667397434089,0.002578016696947321,0.03162306889735025,7.317106043164943e-05,0.002643223152949377,8.144257161087937e-05,0.0020708121227552287,0.01564626703537844,0.00229214054519132,0.0005154012300665328,4.0421864586282035e-05,0.006020309000227942,0.00028108166948423896,0.0014600040639693517,0.00019767414612263757,0.0010081512449037898,0.007624742632023226,0.003997205905980246,0.0011160476812272471,5.449466188669133e-05,1.8713826197352796e-21,1.8713826197352796e-21,0.00026498777895451553,0.0002272607053406523,0.00016151903390935194,0.0017494171288766523,1.8713826197352796e-21,8.879336254119954e-05,1.8713826197352796e-21,1.8713826197352796e-21,0.005284088363797888,1.8713826197352796e-21,3.4059163679182083e-06,0.0025714369156563314,0.0002458435347546236,5.980751714411979e-05,9.237144611013339e-05,0.00040668512815563145,5.672160720417631e-05,0.0004797626194562941,0.0007570678388139072,0.0011005975463187125,1.8713826197352796e-21,0.002683742329431885,1.8713826197352796e-21,0.009357358487739893,0.00018082795977978058,4.664608317952158e-05,0.0002995709297672235,0.008608734327306232,0.03490762610237863,0.02240583954017613,2.539466214980774e-05,2.8089453122226543e-05,1.8713826197352796e-21,0.13240021554884432,0.00029088771441165183,7.725067454267234e-05,3.031639843971153e-05,0.000851104815455605,0.0019878200463352086,0.00031316278173436086,0.0011469704076357528,0.022089119260081655,0.0006482188687370047,5.9285401393213656e-05,0.005017644649165218,0.00013015466120258867,0.00044585316638669084,0.0021070907462214165,0.000615018669680281,7.859807002888174e-05,0.00025607251215409673,0.0003937389031923027,0.00021109195950613953,0.010550153441585105,0.003721285509761237,0.00020781329715636334,8.421221788808758e-05,0.0014546762376509655,0.00010936921444518894,0.0064562700380867135,0.00026538451206989947,0.004870958193899887
2021-09-30,9.656905358872118e-05,0.00012607626440749712,0.2687203247259161,0.014863427559654094,0.0007168827164803688,0.0004217351637194933,0.0020943514089818067,0.0010946756077248553,0.00039834734605347495,0.011587474982349025,0.009603319593406795,0.0009077591630103947,0.02219770467330158,0.0008699262244117301,0.008970265856934927,0.0001300060883938159,0.0003622311906297209,0.002749535553567756,0.002018293220004273,0.0009528146620753825,0.28400752109967176,0.00018844377818354622,0.0003195630931673432,0.00017323079915118416,0.002029157238533004,0.02699940973674885,6.362492332798557e-05,0.002491696180485871,6.008741112187096e-05,0.0018473324642308514,0.013198012079759201,0.0021047493477032867,0.0005201014746944491,5.834380320985238e-05,0.0059024514444888715,0.00025391290218770526,0.0017122145868718964,0.00018624750283283053,0.001113729553801866,0.005723671277848476,0.004829911274516306,0.0009729198025378121,4.533380571248301e-05,1.6765460692486319e-21,1.6765460692486319e-21,0.00023739892340560626,0.0002449366745329481,0.00016537450427068506,0.0016087465462082172,1.6765460692486319e-21,6.723620356114714e-05,1.6765460692486319e-21,1.6765460692486319e-21,0.004733942424420376,1.6765460692486319e-21,3.0513138460325095e-06,0.002303715129017437,0.0001931599022763426,0.00018215673042386383,8.72474574436988e-05,0.0003882880696379832,6.533500031861918e-05,0.00030789433252537276,0.00042056158147101935,0.0010932421608356477,1.6765460692486319e-21,0.002992343014592758,1.6765460692486319e-21,0.014579040079565656,0.0001876323298860299,4.17895873220914e-05,0.0002643711965676782,0.009682053549910849,0.045447755519171636,0.013419228980504417,2.5064363735267044e-05,1.854259952588987e-05,1.6765460692486319e-21,0.12790895391835916,0.00023183279045570083,0.00015571759891181295,2.5651154859504064e-05,0.0008319021595611711,0.0021045481621749765,0.0004093756660969924,0.0010656126816144303,0.0250895052201215,0.000556864776900933,5.311297947379666e-05,0.00801598589359502,0.00011266389585350806,0.0004526674386971306,0.0028643890185877027,0.0006152085801107855,3.772228655809422e-05,0.00021619396872174957,0.0004157834251736607,0.00017503140962955716,0.009241541070215771,0.003911643520743861,0.0002140614021216653,7.544457311618844e-05,0.0014566787880891585,9.9871849345141e-05,0.006370875063144801,0.0002653435932878425,0.004582322304101807
2021-12-31,5.308363790718875e-05,9.152351363308406e-05,0.23575770685530206,0.01693075173995695,0.0006230356413139626,0.00038240049387796405,0.0018126964063141366,0.0008699081162040557,0.0009121233368673158,0.011924827400038604,0.012013269622046043,0.0005368571008770506,0.024850159343276206,0.0008216981053978287,0.021452226868296453,0.00013426499449973434,0.00034379282504374143,0.00338637000442411,0.0018355223706142277,0.0009481836012387509,0.31035879738816974,0.00018859945375990857,0.00047183422061642603,0.00017060440558775032,0.002226462008314158,0.02275275464153606,0.00013156505084755833,0.005163372240421344,6.443255359769118e-05,0.0016727508524015753,0.015270510626477128,0.0027061657257111357,0.0005279289821221433,7.871022172445229e-05,0.008069564130569477,0.000393093491054096,0.001665366430243279,0.00018979688639660807,0.0010022129821201482,0.006219103597138438,0.004616921949923652,0.0013033009357026925,0.00010470289959624816,1.5253918938847343e-21,1.5253918938847343e-21,0.00021599549217407837,0.0003370872022782241,0.00017972167293749938,0.0015791650089279593,0.00574924780980838,7.957054275260328e-05,1.5253918938847343e-21,5.357176331323186e-05,0.004113594488266082,1.5253918938847343e-21,7.932037848200619e-06,0.002409974280107961,0.00018127299649358018,0.0002922574599088457,9.463531309660892e-05,0.0004763402282709615,0.00013870388491093888,0.0003913545442950674,0.0005485309250409505,0.0012083666457948822,1.5253918938847343e-21,0.003294547513979825,0.0003298659970525738,0.01256797228268965,0.0003554834285184741,3.802191834697089e-05,0.0002736553057629213,0.008119508511959053,0.03865449836536489,0.02071535580611755,5.017013938986891e-05,3.133154950039245e-05,1.5253918938847343e-21,0.10942459766457899,0.00021660564893163228,0.0001889045321386855,3.706702302139904e-05,0.0008058645375393051,0.001694191760862019,0.0004438966680799271,0.0015928142155944393,0.021537795251975807,0.0006436238557057248,5.906317413121692e-05,0.006658335616806866,0.00010548084946212938,0.00043854406792428563,0.00461509147965099,0.000605614140493905,6.635454738398594e-05,0.0002275091501891204,0.00041185581134887825,0.00021050408135609333,0.009471539617103786,0.004399359880274554,0.00022628273510643703,6.864263522481304e-05,0.0012984578164396085,0.00010069111891533132,0.0059490283861504635,0.0005005604007620633,0.004485036566778378
2022-03-31,5.9157856614675626e-05,9.7960321706022e-05,0.23398522556066967,0.026643990951341467,0.0006298626048602429,0.0003986635235143288,0.0018631385277201027,0.0008709324608300086,0.0009698071848896178,0.012757119843646166,0.010328295443902968,0.0007075995270348446,0.024011084668397343,0.0008866045220380094,0.022028254848255102,0.00013860113309431906,0.00034527832871447233,0.004866210786045898,0.0021923519997807724,0.0008967186072011637,0.269071228711926,0.00021449493817708192,0.00042566940311192074,0.00016593778780416512,0.0022689900488661067,0.023632838556739894,9.326904006587971e-05,0.009154080371495054,6.51372528746536e-05,0.002070066985204372,0.016356401519690277,0.003461345273704224,0.0006505869378549325,8.014935412310891e-05,0.011868516358549967,0.0003566169178989518,0.0017247282264213144,0.00023794339505297957,0.0016613180012962183,0.008520569698810241,0.00616427728401853,0.001942295556506449,8.930928030860708e-05,1.5902649627600975e-21,1.5902649627600975e-21,0.00022518151872682977,0.00034147441492355014,0.0001786503659164693,0.0017159881301859851,0.009041944427910988,7.814562027003118e-05,1.5902649627600975e-21,5.5850105492134616e-05,0.005417525433600531,1.5902649627600975e-21,1.3231004490164011e-05,0.0027908291353359815,0.0003762837246934059,0.0003208693518010676,0.0001013952940255838,0.0005008952969103245,0.00011705940390877076,0.000383495576299523,0.000507294523120471,0.0014100943035392295,1.5902649627600975e-21,0.003978642563440455,0.00024052757561746473,0.014627753290135756,0.0003350688276535525,3.9638944461758186e-05,0.0003427911543127155,0.008449077747144398,0.03940872180309941,0.01780597415093002,5.3766858390918885e-05,2.8895114373350966e-05,1.5902649627600975e-21,0.11329472513500982,0.00019210400750141975,0.00017232111136468418,4.055175655038248e-05,0.0007929061104321846,0.0019258108699024778,0.0005024139999497603,0.001696653688768748,0.023681392526582884,0.0009188471441579704,5.457789352192654e-05,0.009346782318622472,0.00011720252775541918,0.0004187231257545847,0.004493845474220733,0.0006419025008932995,8.587430798904526e-05,0.00025487494611148634,0.0004293715399452263,0.00021182329303964494,0.010367732424714454,0.0038557134915541374,0.00019930472725279748,7.156192332420438e-05,0.0013854865435054793,9.985273701170653e-05,0.0064405730991783944,0.0005256970692695309,0.00394167844464606
