,WCS_capital,WTC_capital,VST_capital,VSG_capital,VTO_capital,VSC_capital,VNT_capital,VNL_capital,VNA_capital,VOS_capital,VIP_capital,VFC_capital,VFR_capital,VNF_capital,TMS_capital,TCO_capital,TCL_capital,SWC_capital,STG_capital,VGP_capital,SGS_capital,SSG_capital,TJC_capital,SFI_capital,MHC_capital,PVT_capital,PTT_capital,PTS_capital,PSP_capital,PSC_capital,PRC_capital,PJT_capital,PDN_capital,PCT_capital,NOS_capital,DXP_capital,GSP_capital,GMD_capital,HTV_capital,DL1_capital,HCT_capital,HMH_capital,DNL_capital,DVP_capital,CLL_capital,HNB_capital,CAG_capital,CIA_capital,ACV_capital,CCP_capital,DOP_capital,HAH_capital,CCT_capital,EMS_capital,DDH_capital,ASG_capital,CMP_capital,CDN_capital,TAB_capital,CCR_capital,TUG_capital,CPI_capital,IST_capital,SGP_capital,ISG_capital,VSM_capital,GIC_capital,ILB_capital,HHN_capital,DDM_capital,NAP_capital,NAS_capital,NCT_capital,PAP_capital,PHP_capital,PLO_capital,PNP_capital,PSN_capital,PVP_capital,QSP_capital,QNP_capital,CQN_capital,PQN_capital,RAT_capital,DS3_capital,SAC_capital,SGN_capital,TNP_capital,PDV_capital,TSG_capital,VIN_capital,STS_capital,VMT_capital,SHC_capital,TBH_capital,TCW_capital,TOT_capital,TR1_capital,TRS_capital,VPA_capital,VGR_capital,VMS_capital,VLG_capital,MVN_capital,VSA_capital,VSE_capital,VTP_capital,VTX_capital
2019-09-30,0.0011436462506026698,0.00011095549626287705,0.00014610551988813962,7.453498985597848e-05,0.0015869642774841292,0.008793570344126653,0.0021659444557886797,0.0004060462970108645,0.0003815683287513443,0.0011264947330505838,0.0009747143900711366,0.001399919567429072,0.00026044897023537927,0.0014203404606725678,0.008739934796028588,0.0005994942402853668,0.0012917421935153721,0.0038362227591498916,0.005515906870037815,0.0006107718924436889,0.0013172365480002015,7.326450707434247e-05,0.00018975083837994154,0.0010257369785816382,0.0005876618106457302,0.018951029363995182,0.00027810868090011965,8.015899363602047e-05,0.0009740367992542641,0.00029729297090282325,2.0429363128706822e-05,0.0007718945188107661,0.00485121145339889,0.0011476694460778503,2.4774414241901933e-05,0.0023185717872892175,0.0019397900507722614,0.03318932989778979,0.0005969405698942785,0.010924449475142178,0.00022072520859622714,0.0003756563488741315,0.00024092164988163405,0.004424668034177631,0.0027746496962409075,0.0005286478854387383,0.004552063577634878,0.0010683193264794714,0.701693865663191,0.00012094996081174688,0.00013773727329976384,0.002773972105424035,0.0012069586425541969,0.0013260028791934897,7.226506061945549e-05,4.234942605453323e-21,0.001099069244737668,0.006448208309915338,4.234942605453323e-21,0.0025409867379850206,6.780566605591313e-05,0.00030915081019809254,0.0007533962895101459,0.0077311926421226316,4.4720993913587086e-05,9.618401645505585e-05,4.234942605453323e-21,0.0014193833636437353,1.0494187776313331e-05,2.5833149893265265e-05,0.0011099149327502339,0.0009718981532385102,0.004887589610379733,4.234942605453323e-21,0.013045063105282088,4.234942605453323e-21,0.00028773047049970965,0.0008097210261626752,0.0019235363410525317,0.0004239855138875648,4.234942605453323e-21,4.234942605453323e-21,4.234942605453323e-21,0.00013642444109207333,0.0001160035478485774,9.604849829168134e-05,0.010183470037351223,0.00016086429486814442,0.0006690319978669104,6.603546004683366e-05,0.0008574488293261342,0.0001600808304861356,4.234942605453323e-21,0.00010634787870814382,4.234942605453323e-21,0.0009714958336909922,0.00016402779699441807,4.234942605453323e-21,0.0003897841174059238,0.00014707955668739387,0.003484934270027539,0.00020962965896993946,0.0002465583584894924,0.06299660922120894,0.0007505885225627305,0.0002570525462658058,0.0298502724607497,0.0023122786625775138
2019-12-31,0.0011335307141140533,0.0001163704845326516,0.00020894774732070902,6.662102088486374e-05,0.0016660359948790233,0.00890828604614368,0.002670698293984037,0.00036171320904195535,0.0002676953748282707,0.0009993153132729562,0.000983828088937384,0.0016844562745496562,0.00026605147950773506,0.0017525914095455396,0.009272166601384552,0.0008130143870127836,0.001383545562165932,0.004209020926618713,0.0067827337227314675,0.0006741874271935523,0.0007712118594276903,4.585602736230882e-05,0.00020015723339616076,0.001028732387429909,0.0005005661251030899,0.01874265619507077,0.000291229034153833,8.18832911239416e-05,0.0009949892729557573,0.0003036880302673659,2.0868818490167706e-05,0.0007551060113267585,0.00455860824465156,0.0015681896149846175,4.217889309268971e-05,0.002326985738701947,0.0018115207307464235,0.030536220787012194,0.000559910746174425,0.013038495170263663,0.00017805981945590854,0.00042526706734192507,0.00025689325215622495,0.004076860394928285,0.0025916442332275438,0.0005400196127959443,0.004649982868231436,0.0011285125073461025,0.7063342327906577,0.0002273766790719765,0.00013826024853767828,0.002251171882143035,0.0012329214904016992,0.0014026753124485858,7.381955197268279e-05,4.326040317198945e-21,0.0011227112872807389,0.006415604311212379,4.326040317198945e-21,0.0020604064822755132,8.760231642327863e-05,0.00017369051873553765,0.0008831611307561644,0.0062131975368512745,4.568298574962085e-05,9.825302768422242e-05,4.326040317198945e-21,0.001302592369710188,1.1083315292663695e-05,4.7499922682844415e-05,0.0008501101827327646,0.001055999419549214,0.004931521572074743,4.326040317198945e-21,0.011995936757979985,4.326040317198945e-21,0.0002939198312311307,0.0008271389086484382,0.0016284556826435157,0.0004176878447061925,4.326040317198945e-21,4.326040317198945e-21,0.0005191248380638733,8.575942324815189e-05,0.00011525869217113149,8.669384795666684e-05,0.010628605194922916,0.00018060353116242152,0.0006634069347230924,6.960166266341383e-05,0.0008924404872365562,0.00016352432399012012,4.326040317198945e-21,0.00011384407698740742,4.326040317198945e-21,0.0010529582132062232,0.00022964352419818873,4.326040317198945e-21,0.00039816875079499086,0.00015024338021631933,0.002943762284845952,0.00026708972918386284,0.0002782768694441393,0.06435172721983196,0.0006727987682517314,0.00020444433935050491,0.026998956052928763,0.0005632504492993027
2020-03-31,0.0017005483122606373,0.00017853351390305843,0.0002289742092808742,0.00010220877747610037,0.002052226149981651,0.01027875180862248,0.004054369999000013,0.0005680352362238314,0.00025273443157726645,0.0011521716733669497,0.0012002230726479216,0.0023890969888358342,0.00035839441452658574,0.002143882203030024,0.015067916637538824,0.0012907508469838962,0.0017457922886278182,0.005789397181324828,0.010014502297245145,0.0006548662385433003,0.0015482638707548504,3.982160161406508e-05,0.00025513700154131493,0.001362695207233307,0.0006120580168081803,0.013444038182252467,0.0007194767871621209,0.0001204205232809328,0.001351279681437275,0.0005070086317502766,3.201656769770832e-05,0.001016346827194976,0.00633070548593202,0.00234947449522984,7.76521231474269e-05,0.0027311844575014605,0.00248172203419015,0.030059734194393166,0.0008459634677555963,0.02027126594484306,0.00021716046746870157,0.0005810768107524378,0.0003752854105445517,0.004810449474979063,0.004504088619894855,0.0004905357625492584,0.0071339204643549176,0.0009928852669106893,0.6097311078871985,0.0001513220861334473,0.0002507964469653819,0.002463483740650908,0.0017969497728346868,0.0020042212092358956,0.0001132526349904011,6.636933602344181e-21,0.001722443556214771,0.009198789972849035,6.636933602344181e-21,0.0017447502900522498,0.000128484397607781,0.0002664728841341189,0.0011598041470096455,0.006948152692825304,0.00011681003140125759,0.00015525115082603506,6.636933602344181e-21,0.001665073902156108,1.700382388920579e-05,5.6679412964019294e-05,0.001424086843054991,0.00153305865587188,0.005108819462006047,6.636933602344181e-21,0.017275407212213715,6.636933602344181e-21,0.001298283766622557,0.0012689817047682075,0.002023455042815489,0.000773415146548372,6.636933602344181e-21,6.636933602344181e-21,0.0007964320322813017,0.0003058232634624175,0.00014913189804467372,0.0001343315361114462,0.012148508743074882,0.0002770787040306648,0.0009037247008967977,6.419242180187291e-05,0.0008919043221510227,0.0002508760901686101,6.636933602344181e-21,0.0001532534338117295,6.636933602344181e-21,0.0013446427478349312,0.00018623235688177767,6.636933602344181e-21,0.0006108633687597584,0.00023050070400941337,0.003764256357374344,0.00022758045322438195,0.0003920569417576754,0.09872726776405309,0.0008983753324133081,0.0003396450770999635,0.03749259542206487,0.0028293247946793243
2020-06-30,0.0018710277043114626,0.0005704352757047143,0.00014645594055302433,9.33921939758416e-05,0.0021410956425160343,0.01074438985794522,0.005302766322951025,0.00047136526084511413,0.00024356259678926873,0.0010549072819543925,0.0012867427907501039,0.0019962263079856676,0.0002706251075436319,0.0020639621804914416,0.01238851167551799,0.0008871091025280253,0.002374942267307021,0.004984808353460544,0.007406956129722627,0.0003828549315543733,0.0009841839205163233,3.369547907651103e-05,0.0002683327536914976,0.0010624211084697217,0.0011033544825793603,0.014508052824174373,0.0004622913601804159,0.00010846229800376147,0.0010018435353772097,0.0005092846141491688,2.8336040672215573e-05,0.0008945114951755422,0.006789294119564221,0.0011727087993557382,4.138972233020253e-05,0.002482422885999104,0.00209170921357665,0.029898980263899914,0.0006916594047602882,0.014167319894652967,9.922920609933169e-05,0.0005216378543523371,0.0003331342010115531,0.004644139100435031,0.0034279180288860037,0.00046982641219437586,0.005703726604837533,0.001042898956103976,0.6734802958204111,0.0001897559577600054,0.0002528912034375374,0.0025617797190052812,0.0014367009385772222,0.0015010141994287677,9.05479771593046e-05,5.306374657718272e-21,0.0013771315766696768,0.007470208115642629,5.306374657718272e-21,0.0012831609878561439,0.00012779872725648687,0.00019368267500671692,0.0008389378333852588,0.006852179965632839,0.00010740102307221783,0.0001445138074282994,5.306374657718272e-21,0.0016640790926604502,1.3594931873074212e-05,2.5895108329665166e-05,0.0011306027164467436,0.0012790060964991508,0.005734864411329023,5.306374657718272e-21,0.014263216697467253,0.00011461769260671469,0.0007099451718307855,0.0014178633085423222,0.00203050018189987,0.0005690768437923384,5.306374657718272e-21,5.306374657718272e-21,0.0006367649589261926,0.0004195219804392066,0.00018509696081052876,0.00010740102307221783,0.010107635511768341,0.00020382315697761656,0.0006278449431265682,8.307129526657954e-05,0.0014356661955189673,0.0003796711067597424,5.306374657718272e-21,0.00013964255549251404,5.306374657718272e-21,0.0014688045052564179,0.0003099984075039014,5.306374657718272e-21,0.0006129128048397491,0.0002483913977277923,0.0035907016842608268,0.00021825118967195255,0.00027126187250255807,0.05918504241658541,0.0008926012002987637,0.00024652355384827547,0.03848168043928249,0.0020615265545235488
2020-09-30,0.0019488904806611788,0.000584543204814141,0.0001243900728825774,8.427878126464484e-05,0.001836511260830488,0.012835270794349325,0.004400578255196492,0.0005102832326805819,0.0002880801977773314,0.0009401365653371611,0.0015219981725656088,0.0018584597990528846,0.0002028099014389849,0.001735849946416272,0.012803407105389913,0.0006438898888618866,0.0024975814017876062,0.004505940252437394,0.006556799044655395,0.0006601867911641836,0.0009760834936455465,3.5153716249424056e-05,0.0002341057226743696,0.0009734514718135385,0.0011547319754931003,0.01562735921434653,0.00028109452339443306,0.00014714083693733286,0.001036583940688145,0.000346237063736635,1.968608109967747e-05,0.0007877947811495928,0.005276122120368686,0.0009960219604003482,2.6365287187068037e-05,0.0028885988917619686,0.0020698868678596773,0.03418239202813227,0.0005904021575223782,0.014129197965530048,7.211018717830575e-05,0.00043900681954152544,0.00027829123986787644,0.0051612866472872335,0.003312922274439312,0.00043628916686224296,0.004856188445335823,0.000838573873583216,0.6563888377432363,8.869553022931605e-05,0.00015547857732982445,0.0028700981218640342,0.0012844627091135711,0.0014688845128220881,7.414729996609289e-05,0.014584790128122586,0.0011696452635789137,0.008267748442061658,4.50688669864411e-21,0.001171542662879043,0.00011961727986871329,0.00016450136450050996,0.0007700015924633462,0.00785720711890877,9.91515073701704e-05,0.00011814352791825666,4.50688669864411e-21,0.0014928611500588747,1.1546643721926206e-05,2.199360708938325e-05,0.0008643307310659673,0.000978571295103198,0.005651329451804205,4.50688669864411e-21,0.015179645089703224,9.734875269071275e-05,0.0008496878561820726,0.001204240125877706,0.00225269520613008,0.0005475867338852593,4.50688669864411e-21,0.005810503676226917,0.000540826403837293,0.00031855576563356294,0.00017456974938528092,0.00010257674126113993,0.00870101799483581,0.00020895278800923682,0.0006524124116090225,9.905686274949887e-05,0.0011561516448031733,0.00032246774328798607,4.50688669864411e-21,9.670426789280665e-05,4.50688669864411e-21,0.001406148649976962,0.00017290220130678258,0.0002641215880873394,0.0005454684971368966,0.00015652417504390988,0.004958269429060111,0.00019794246380444927,0.00021311264443208533,0.054055572022217245,0.0006100521835284665,0.000248690008031182,0.038068905772708016,0.0014007403859385892
2020-12-31,0.0017871582624064027,0.0007372621020909685,7.858561026407336e-05,7.099279767817255e-05,0.001935263664706984,0.016952761187419,0.004478225677539125,0.00044696989490051575,0.0003033328628067373,0.00122244282633003,0.0015603229864026161,0.0015398223924206838,0.00022208976813759863,0.0016692001224781405,0.01239829228229855,0.0007404548797833397,0.0022666595628312103,0.00438150843081992,0.005672438426674775,0.0006363612156369326,0.0008418910595246816,2.9611969085013152e-05,0.0003271439230761222,0.001314984026126989,0.0011774743937900325,0.016204732477081225,0.0002994225643249984,0.00013712619530136858,0.0010599566369917529,0.0003107890047660918,1.5443780799722242e-05,0.0007420645560515506,0.00467474285288741,0.0008693770410856425,1.4805984542506576e-05,0.0030722379961638214,0.0018065199345004496,0.039198502399719795,0.0005445755006922707,0.011712331018444221,9.901027612014653e-05,0.0004441491650248537,0.00022789067695322683,0.004927735368249624,0.002972662055506025,0.0004450527097225759,0.004090642966279232,0.0009775708240284359,0.6694468964799953,6.560190074218299e-05,0.000127221371283061,0.003269578991677676,0.001081975793490865,0.001768290123130439,6.245847633162005e-05,0.010313833646684908,0.0009877186180494923,0.008246022252665854,3.796406292950404e-21,0.0009636038452766715,8.969009867095329e-05,0.00020785324453903461,0.0006987285782175217,0.009344831311659663,8.352093844490889e-05,0.00013643524935605164,0.0007308499718621752,0.002009058210229354,9.726392922538935e-06,5.5579388128793906e-05,0.0008709145856342875,0.0009453051669446507,0.004981249511355053,3.796406292950404e-21,0.018311016652473037,8.200237592772873e-05,0.0008544875356046912,0.0012634440142938945,0.0028424225412200686,0.000576476702771933,3.796406292950404e-21,0.003957753560400796,0.00045556875515404845,0.000224435947226642,0.00017670373090537654,8.83803384998854e-05,0.007830448637808038,0.00017601278496005957,0.0009987509747368063,9.167941556845931e-05,0.0010726366340102073,0.00017425504884642357,3.796406292950404e-21,9.370290012260187e-05,3.796406292950404e-21,0.001486672704319378,0.00013132528648574036,0.00018982790746010608,0.0007417798255795793,0.00021210521958713908,0.004818265992792399,0.0001927055834301625,0.00017412597103246322,0.04553407429920938,0.000619869626700356,0.00018245528643919643,0.03120290629176212,0.001108170996912223
2021-03-31,0.0020037702574024416,0.0008433211419037387,0.00018945307513465386,7.334932722604611e-05,0.0021405334120757334,0.01720050352783396,0.004826119006647559,0.0005209841893485507,0.0005014426733998789,0.002267945508133682,0.0018861759884058176,0.0018733261276575543,0.0002882981578136037,0.0014622482564305979,0.01958995788403227,0.0008273804111098,0.0025314304122557372,0.006132435222728196,0.00607279476708798,0.0007716035430266784,0.0009268844610066096,2.9025936977151937e-05,0.0003211366908369437,0.0017171744315683086,0.001208028117597737,0.020387190544924987,0.0004510983624401836,0.0001588110995041794,0.0012583135921986946,0.000305572512738925,3.148921919629402e-05,0.0008565514777718378,0.0054612300422511376,0.0011433865714648365,5.354108645109783e-05,0.0032846456319649982,0.0020808301976528642,0.04205858267989315,0.0006078698015081306,0.006385886566473555,0.00010072784615854888,0.0005306882661163174,0.00030949885907867214,0.005274875682009989,0.003160689191376896,0.0004020680634922918,0.0008363000030944006,0.0009828809848290178,0.6301868246196447,8.943126528095462e-05,0.0001673933630320184,0.004696047507174674,0.0011178908160119328,0.0017800351972434218,6.453171826325726e-05,0.009605529789305395,0.001020504875029672,0.009467240811728846,3.922423915831343e-21,0.0010907280303948006,0.00014318416262350733,0.00048677280795466965,0.0009337330131636511,0.015848491073133887,9.66485252860843e-05,0.00017617174775564894,0.0009207497900022494,0.0021680021467582996,1.0049250072359899e-05,4.785357177314238e-05,0.0006620070963944349,0.0011720202660504052,0.005454899250050985,3.922423915831343e-21,0.019996242553234077,8.4724356581957e-05,0.0007634958927926551,0.0012394859574027044,0.004234323298346504,0.0005803618425864055,3.922423915831343e-21,0.0045451087124695685,0.0004706908698997612,0.00020527221078720165,0.00024342562821649312,0.00012755722574283527,0.008010217223954135,0.00018185534000968854,0.0009981980502203392,7.67265342175769e-05,0.0012182656440180566,0.00018003925773665865,3.922423915831343e-21,0.00015871303890628363,3.922423915831343e-21,0.001749401066460779,0.00020460932114542616,0.0002116461496504276,0.0006998584871822073,0.00018360866350006517,0.005477264911219055,0.00025558514235557027,0.00030856924461062003,0.0588186842953054,0.0008716253528803776,0.00027194557250850284,0.026744514020443456,0.0011531926312544148
2021-06-30,0.001528152702930419,0.0006043688518587073,0.00031066983387808623,7.238572495041249e-05,0.0022387311548527316,0.01701543875298002,0.002848201641776126,0.0004776003205364585,0.001108090375149999,0.0036026617748047413,0.0015112511556692701,0.002096616157154632,0.0002597573861856908,0.0009573756762532454,0.01676400399344772,0.0008400172891745502,0.0029516889844325048,0.00594934463592443,0.006060105185394008,0.0012189063395286303,0.0007730379812886159,0.0001224323146888556,0.00024394335651470593,0.0015098069046020773,0.001607534560148766,0.02216901144117686,0.00028459019230504286,0.00014468832753724558,0.0010584247629112948,0.00029849240761370107,2.2733966438971657e-05,0.0007295857657274734,0.0046248244066045135,0.0009385900220842961,7.429061244910758e-05,0.0025766478068257885,0.0019755622883284685,0.04717401939041093,0.0005131455212621085,0.0029425316707115054,8.963361539314237e-05,0.0005058272898353036,0.0002324759337725616,0.005092630141965863,0.0028344033294219416,0.00031290374739928315,0.0007408280654015902,0.0008290070394320927,0.5677537970451539,8.72784817583921e-05,0.0001409686017670665,0.005251428490720716,0.000987078067505625,0.001756479445387641,5.698038023369314e-05,0.009195383763518927,0.0009010879823827139,0.008167395639404964,3.463431815809211e-21,0.0024090073166451757,0.000139053323972924,0.0004424534144696267,0.0010265611902058503,0.016481086638709713,0.00016458227988725373,0.00017015840511070652,0.0006550146153012853,0.001831999576131361,8.873312312103197e-06,9.295850993631922e-05,0.000606879839925169,0.0009198874902789264,0.0049055078478213235,3.463431815809211e-21,0.02427037942678278,6.234177268456579e-05,0.0011375295455843771,0.0010944444537957106,0.00414468192711525,0.0005734196251526362,3.463431815809211e-21,0.006909546472539376,0.00041561181789710527,0.00018676902409932753,0.0002149405784891196,9.877707538687869e-05,0.0069916644408922115,0.0001804932856490812,0.0009889898818679517,9.297929052721407e-05,0.0010447961587160856,0.000322618673642628,3.463431815809211e-21,0.00014580008915012033,3.463431815809211e-21,0.0017282524760887962,0.0002071132225853908,0.0001824189537386711,0.0005353426557696296,0.00038177408905664924,0.006083777741855064,0.0002559129768701426,0.0002316412467049516,0.11879966652138958,0.0011647001681794006,0.00018556374982742587,0.02736093124643834,0.001018248953847908
2021-09-30,0.00127367138715018,0.0008826862642995354,0.000703991852141142,8.978446809916012e-05,0.0023244907282859253,0.014555543139581469,0.003295381487252486,0.0006153063692521567,0.002512507566709939,0.009345746906685305,0.0018191120308525778,0.0014405043382470315,0.0006384025491466257,0.0012179379700856395,0.020584847105052716,0.0015165237979577427,0.00270973022819425,0.006670024003323679,0.0074790170418587085,0.0005734429034608567,0.0007639842012801262,0.00013496821016204915,0.00029682511947171693,0.0016691049222839194,0.0012629876184624066,0.02052706147157448,0.000373727848462754,0.00015916337526669294,0.0014738645152901093,0.00033917540364524287,3.3057008709236225e-05,0.0007135154189359457,0.004585042088932662,0.001045056227712627,7.389728137382174e-05,0.00267332962257236,0.0023626141462664706,0.046958267943105994,0.00047772624729085916,0.0031267732523545823,8.162224372650922e-05,0.0004850693341461119,0.00021622606887192216,0.004931149553134392,0.002876251265716861,0.0003771822184204652,0.0010133459860248782,0.000779521578389494,0.5273633572730692,0.00010634212325510914,0.00011796454774573744,0.009175899762730838,0.0008307978379305403,0.0017544701289013156,4.7958898349590345e-05,0.0068104550736551375,0.0007584222283861912,0.00731871678534011,2.915080133089615e-21,0.0018540492662476567,0.00010995390754000718,0.0006596826341181798,0.0008141818811719295,0.02182270673276789,0.00014108987844153737,0.0001866292602806633,0.0006405480481245795,0.001989746246442978,7.223568569796065e-06,0.00012091752392055721,0.0005947783749549395,0.0007016597880346704,0.005001041514405349,0.011632335763080797,0.027014572307765418,4.1977153916490455e-05,0.0013558883072238397,0.001218503495631459,0.004108172875200932,0.0005663767492182474,2.915080133089615e-21,0.004298285656240637,0.00034980961597075376,9.614225786942858e-05,0.00021833950196841213,8.02230052626262e-05,0.006024348329244994,0.000204900982554869,0.0014374435041072874,0.00010030790737961364,0.0010904877515868286,0.00038015560015621663,2.915080133089615e-21,0.00016520925146272083,0.004206606386054968,0.0015310000858986658,0.00018612203633750572,0.00014133474517271687,0.00045266821846682084,0.00021568677904730064,0.005349367354588359,0.00032532294285280106,0.0004511961029996106,0.13285412408760938,0.0008232856764275682,0.0002088509161352055,0.022720082085858063,0.0011631169731027562
2021-12-31,0.0011945217108117769,0.0008872815716195161,0.0007281356002393521,0.00010039315757315,0.0023562901539653136,0.0179872937343076,0.003700446154892867,0.0005593809769312353,0.0018191696484789203,0.007586528384789176,0.0017407232337331962,0.0017728005588248216,0.00041069928098106816,0.0013416975093983468,0.022414215579845853,0.0011829451248291229,0.0027579711632348394,0.005970883046663096,0.008130419724255076,0.0005984230773294981,0.0007228307345266801,8.869963637855013e-05,0.0002923722548050782,0.0023674988218420887,0.001658754502237391,0.021748580424352466,0.00037976849138218147,0.00015572347737198832,0.0013119560364673012,0.0002634635887493552,2.3067609615103326e-05,0.0006753692988683052,0.004428963933629798,0.0010452867116636214,0.00015016192460870308,0.0028017676782261256,0.0023045477487183795,0.04381801966197139,0.0004722585398747861,0.00421320991135441,6.805058919589088e-05,0.0006016288133838225,0.00023792037513500487,0.005149712650968172,0.002558086104844025,0.00037146894341235574,0.0008316489315166221,0.000800007974411039,0.5401807855453703,9.035384181583498e-05,0.000132305062121047,0.009614147882914368,0.0008047139036722805,0.0017357178362462395,5.1850784223859855e-05,0.006945540890311334,0.0007457272194413745,0.007087129467429558,2.852078340146307e-21,0.001620422569345825,0.0001513170163364623,0.000572554726784371,0.0008847147011133843,0.01971626925735773,0.0002007863151463,0.00020606266007557067,0.0006615595355453169,0.001940454279893642,7.0674501268825476e-06,0.00016353817202398923,0.0006273003705234795,0.0006864952564732161,0.004811507497236942,0.010719251233605879,0.023688792277587193,0.00013758425912865785,0.0010974512245048975,0.0013632934465899345,0.004108113676598359,0.0005421230508950101,2.852078340146307e-21,0.004205389512545729,0.0003422494008175568,0.00019553278684375047,0.0002929654870998286,0.000110432473330465,0.006133964886152663,0.00018609525961620635,0.0014459666414357556,9.884733111279071e-05,0.001163647962779693,0.000269521403143826,2.852078340146307e-21,0.00014078999518298227,0.02575626386635925,0.001484221568212138,0.0002526827326236022,0.00013932973107282735,0.00039876333312755587,0.00031007795714070645,0.005181399241327197,0.0003952980579442781,0.00039568023644185766,0.1043355341253241,0.0008625968335855497,0.00024469691327119253,0.020426128739593423,0.001155947351261298
2022-03-31,0.0011196495180604174,0.0004662115168488712,0.000987868624478764,0.00010021855610654128,0.0025748672050768468,0.01737999050469529,0.003048976464762789,0.0005303644081539545,0.002670186765791374,0.008327250934670793,0.0016386775155171256,0.0020104362970848055,0.0003514157162177421,0.0018748002429422748,0.03297327417880564,0.0009253608793414556,0.0026335354081295534,0.005274932115984866,0.00813706995521251,0.00053115314120591,0.0006972087809760005,8.186684648183697e-05,0.00031318689245201053,0.0025213426868778152,0.0012082062785472884,0.021175009519591448,0.00038054417447312385,0.00018032051476915133,0.001239065784589965,0.0002532067373920905,2.1865866786881733e-05,0.0006987237731748057,0.00478969208887265,0.001019105577031452,0.00020811619638228502,0.002752066627670108,0.002042615564372833,0.049379062225763964,0.00045558054066343966,0.00320678554905897,7.991453694729395e-05,0.000631402934265004,0.00021233578805627734,0.004787583594575343,0.002293156748480428,0.0003187600854032861,0.0007227606081640994,0.0008275189347082979,0.5253219830881369,7.996659853488176e-05,0.00012369052287050704,0.012529100019613163,0.0012982858404711028,0.001525690855054673,4.7323983117322604e-05,0.006445526500579339,0.000680621959170523,0.006754444342849149,2.603079379390683e-21,0.001346937394071915,0.00012376861525188878,0.0005700743840865595,0.0008539401904091135,0.021305663279801827,0.00019012891787069546,0.00019373678589053095,0.000561596154547884,0.0018928552015177286,6.450430702130111e-06,0.00020959995162853775,0.0006089123284270685,0.0007389101126338393,0.004546257311470792,0.009964587864307532,0.02097373942197696,8.059133758593554e-05,0.0008771674677114165,0.001217199917803083,0.0035470028177865733,0.0005012593776129874,2.603079379390683e-21,0.004623068977797852,0.0003123695255268819,0.00023574788399451714,0.0002423206594274786,9.662630656298213e-05,0.006056259407105878,0.0002648451052973462,0.0014040385433382286,9.215421618918895e-05,0.0016043689292967564,0.0002459910013524195,2.603079379390683e-21,0.00013062512633720385,0.020599468668808164,0.0013338178739997857,0.0003022279282647758,0.00013602651604943948,0.00039643597408430393,0.00034589718793343386,0.004572504160853187,0.0003200225789022905,0.00034006629012359874,0.11300929684073573,0.0008148159073368714,0.0002731437223588437,0.020164702350862332,0.0009128999383523123
2022-06-30,0.0012663371472756916,0.00037835926626065717,0.0009260854338035341,0.00010193970096043042,0.0017387877162033996,0.021226108226114593,0.004349853321233163,0.00047130654344357503,0.00219256638316522,0.007739747828406348,0.00118424213418248,0.0033569925898976802,0.00031157118632106477,0.0013675578378061506,0.027056180330525696,0.0005796502306336199,0.0027388737034596193,0.005532162116259496,0.00953377471924304,0.000582014976047749,0.0007684783475537401,6.103599649981883e-05,0.00035397043247601746,0.0023709320994287747,0.0007297955864212633,0.020431911674381242,0.00030476455425066615,0.00019559640176758698,0.0012910231720380532,0.00031015233907258734,3.236505615445891e-05,0.0006962417663559179,0.005495668342436045,0.000771737861502945,0.00010593420334916202,0.0019447921933950655,0.0017286097241169113,0.05397755099883455,0.0004345315566519564,0.0016968646147331836,0.0001062857195593704,0.000695362975830397,0.0002911736593232458,0.00541846260026664,0.002451154489802149,0.00043564043051506825,0.0004595147723920393,0.0007290446199721816,0.5495892034569814,9.586805732955839e-05,0.00017257208999893806,0.01629194229105968,0.001183970508020046,0.0018421047215874643,0.00012056366889765264,0.007306245255569729,0.0008355476404614992,0.008307734112064872,3.19560191098528e-21,0.0012589393288517609,0.00014719581522380394,0.0005015497199291396,0.0012664170373234665,0.013416360737848111,0.00022497037453336372,0.00021621442529726401,0.0005351482784212389,0.0023667746213425827,7.918701535421522e-06,0.0001403508359304735,0.0007303388387461308,0.0007691813799741569,0.006387362708473556,0.007858624219495,0.01799424262464345,0.00010583833529183246,0.0010351577182292836,0.0014597509529380758,0.002896295444798577,0.0006181188864380608,3.19560191098528e-21,0.005246379437360083,0.00038347222931823355,0.00028431909322418233,0.0001743839962824667,0.00010174796484577131,0.006591232523588683,0.0004378933298623129,0.0013117338680231484,0.00011075317103092784,0.0020909781984149983,0.0003019843805881089,3.19560191098528e-21,0.00011638701719999487,0.013328472098490281,0.0015223847503933873,0.0002816475700265986,0.00015243660235781978,0.00044616993881176477,0.00020266507319468646,0.006163520381414768,0.0002853033386127658,0.00025819824320378866,0.09810287596119065,0.001007046008218346,0.0002261048132117635,0.01712586976135231,0.001140829882221745
