,TSC_capital,TRC_capital,TNC_capital,VFG_capital,TPC_capital,SPC_capital,RDP_capital,PHR_capital,PLC_capital,NFC_capital,HSI_capital,GER_capital,LAS_capital,CPC_capital,HVT_capital,HRC_capital,DTT_capital,DPR_capital,APP_capital,BRC_capital,AAA_capital,DPM_capital,BRR_capital,DRI_capital,HCD_capital,DDV_capital,DGC_capital,ECO_capital,DRG_capital,CSV_capital,DCM_capital,VTZ_capital,HAI_capital,HII_capital,AVG_capital,BFC_capital,DAG_capital,PCH_capital,DHB_capital,ABS_capital,DOC_capital,HPH_capital,LNC_capital,VET_capital,NHH_capital,PMB_capital,PGN_capital,HNP_capital,BT1_capital,PSE_capital,PCN_capital,PSW_capital,QBS_capital,IRC_capital,RBC_capital,PCE_capital,SEP_capital,NSG_capital,SIV_capital,PLP_capital,SJF_capital,SFG_capital,RTB_capital,SBR_capital,VPS_capital,VKP_capital,VAF_capital,PAT_capital,PVO_capital,VNP_capital,VXP_capital,GVR_capital,VNY_capital,VTQ_capital
2021-03-31,0.007287386422659868,0.0056230822561934134,0.003556066191192051,0.007010636399206477,0.001075995853897954,0.0009393941474062839,0.0033704240144427143,0.03732910485839872,0.010977331438756904,0.0005666968700590569,0.0001925466264870023,0.0001109974670336837,0.006180557939030335,0.0003194351965623048,0.0019745467775039646,0.009617229204849934,0.0005258250445614445,0.010513612119797639,0.00020701908534060052,0.0007079034498223265,0.03208161437132326,0.030799955152538583,0.007194756965657372,0.0031320917908552377,0.000611675899294568,0.009845036003816612,0.05162061793395069,5.720339467825381e-21,0.007129831112697554,0.006302012186611205,0.04133694629974122,5.720339467825381e-21,0.0042222283239176555,0.006269028709239723,5.720339467825381e-21,0.005287607227763326,0.0021730997604321833,5.720339467825381e-21,0.011210950102622892,0.019462883005329074,0.0004948093639668954,0.0001941254401801221,0.0004620318188162559,0.0072332548502758364,0.019399432999951956,0.00038372037150172645,0.000729829511002501,0.000503961907115416,0.00040496571228522995,0.0004082892295160365,8.700636330562403e-05,0.0006534915808043714,0.0014271102904330757,0.0008068538819367699,0.0008268178666794803,0.00044275427480968446,0.00046657376835370935,0.00044275427480968435,0.0006165953912368976,0.003767987607456578,0.0014135187638575227,0.00231807604390475,0.005224277349515031,0.004940394062745261,0.0016369323421129105,1.3728814722780911e-05,0.0017554463352073171,5.720339467825381e-21,0.00042968901946517125,0.0010764534810553798,0.00037994494745296174,0.5935424231815615,0.0007506229449680464,5.720339467825381e-21
2021-06-30,0.009424736582580799,0.004758230380544256,0.0022558481994838938,0.006364589449526305,0.0008994407254040667,0.0007022268493463856,0.00225217866194915,0.0300652054954804,0.00879894258758504,0.0005529831453102546,0.00010352659003461791,4.2560931458676255e-05,0.006686610381347943,0.00028550618137875684,0.001484926846961186,0.008846941279328363,0.000510598085469176,0.010570221701004238,0.0001720214551585318,0.0005711359482185284,0.03131003906469877,0.03068935960647423,0.00678591129927325,0.0031801771354215357,0.0007017277542153646,0.009395979196460071,0.05961095277859427,4.753286962103669e-21,0.011108431630436275,0.004963501078002703,0.04134428963443012,4.753286962103669e-21,0.0037863353019768438,0.005244249219132395,4.753286962103669e-21,0.006054946076953986,0.0016624145821261369,4.753286962103669e-21,0.0064692235554230934,0.010651165424681901,0.00042541918310827834,0.00020363081345652116,0.00038392298792911333,0.005533586549802607,0.014557079166764386,0.0004215214877993533,0.0005220059741782249,0.0004187645813613333,0.00038256354785795165,0.0004533447440106374,5.932102128705379e-05,0.0005672572660574517,0.001021148638068731,0.0006704511260047226,0.0006870400975024642,0.0004848352701345742,0.00037132677747953865,0.00035972875729200566,0.0005320354096682637,0.00317424503329283,0.0013816094015529007,0.0020741870783662158,0.004499855961145187,0.003741492792776358,0.0015581749990472037,1.1407888709048805e-05,0.0015142308610825552,4.753286962103669e-21,0.00031220539424489316,0.001346320999146243,0.0003555838910610513,0.6207792772507391,0.0005313224166239481,0.0023579678165777294
2021-09-30,0.007484956088235194,0.0045697635157735455,0.002158288335523239,0.0061916245423969275,0.0008428635481944204,0.0007339298199202022,0.0025708615285911936,0.02497579225650956,0.011818343204492883,0.0005734281672882705,9.692930804235834e-05,3.333993590635707e-05,0.007886686991115012,0.00026494010864911273,0.0017489418625034224,0.00840897717959288,0.0004443593653627412,0.01104221486763707,0.00017006261995134895,0.0006355361428850211,0.02555030167299602,0.043791771684236626,0.006987147254634427,0.003393368645030736,0.0010615823820642654,0.01634435018283264,0.0987358711219747,4.256886607042527e-21,0.011274789867412838,0.008372870267391946,0.048700204584693256,4.256886607042527e-21,0.0033442526873586793,0.004442452808016725,4.256886607042527e-21,0.006469633292929661,0.001570944405916546,4.256886607042527e-21,0.005793622672184879,0.0067565304226978986,0.00039376201115143376,0.00023743210739440396,0.0003438287312508249,0.004005560021762737,0.008546406506814642,0.0005736580391650509,0.0005083361141799834,0.0003392738625812894,0.00037027251085377307,0.0005486062614826056,6.474724529311683e-05,0.0006223568219496174,0.001221309281333715,0.000560951232643029,0.0006152903901819268,0.0006134173600748281,0.00039512421486568737,0.00029287379856452584,0.0005225753998805406,0.003638360983039248,0.002511733373619373,0.002322476451956869,0.004830668095919182,0.0032918504132259862,0.001391278249779709,1.7027546428170108e-05,0.0015807735570922072,4.256886607042527e-21,0.0003125618991220975,0.0017259972436914626,0.0003179894295460768,0.5702525298794169,0.0004551463160249869,0.0013342913087712306
2021-12-31,0.010732753819090423,0.004573933282088399,0.0024029439054584992,0.005393478249290849,0.0008354782658360952,0.0008523634827380385,0.002392601237924378,0.032102914754850255,0.010963439123561295,0.0006150034180287501,0.00010845068842389191,0.00018116666725217194,0.007898307629084743,0.0002896173556760638,0.0019180397615505174,0.006010827465909331,0.00048754836131991916,0.01052732079090356,0.0001988451493776966,0.0006056466658439372,0.02917123313570074,0.052813139463845624,0.009408692169690308,0.004142113691451785,0.0013319678594618085,0.012903093473727676,0.09342615443038059,3.777453445624936e-21,0.01077004861695908,0.005985639406333904,0.05995351994633295,0.0016969227466574162,0.005590140030576974,0.004716067522886929,3.777453445624936e-21,0.005481704451966865,0.0034850407743991095,3.777453445624936e-21,0.011310451106890182,0.007872212980682367,0.00028746420721205765,0.00036617122720509874,0.0003060341683507498,0.004578877968648722,0.008131863798174288,0.0005734174330458653,0.00041196907277985553,0.0004064539907492431,0.00027258859554318664,0.0006313069071000674,7.071392850209879e-05,0.0010550805218975008,0.002177988997864643,0.000497773927797226,0.0005459931210306282,0.0006602988622952388,0.00048357448029512183,0.00019166798783100926,0.0006104742513474459,0.004130267597446304,0.0036050504703666144,0.0030669333397701135,0.0076700814468069764,0.00394195398827501,0.0012466162988579133,1.5109813782499743e-05,0.0015679340438496615,3.777453445624936e-21,0.0003227456223941945,0.0018906909986041928,0.00028611943378541513,0.529296776800966,0.0003671684749147437,0.0011840163403570166
2022-03-31,0.011949372682917781,0.00448269638183477,0.002842607069574237,0.006582771657617031,0.0007734933309285087,0.0006517185528246122,0.0029619143730636142,0.035000128061569095,0.012279432843946265,0.0006720906628231334,0.0001223198755886944,0.00010105380571510439,0.007163431302323363,0.00025805641726988607,0.002250525815569769,0.0057496083220192895,0.00045800544266029426,0.011886453897239153,0.00021520448699829118,0.000593458533649391,0.025979382465309925,0.06967690429515595,0.008752902862145544,0.004264101388481036,0.0015919753742690205,0.013389927243876353,0.12815034730559186,3.633983231987356e-21,0.00928526323571553,0.00846076695012608,0.06748798176333483,0.0018093820551058962,0.0033793972687040166,0.003910238637283034,3.633983231987356e-21,0.007177538425229938,0.0027829406988882366,3.633983231987356e-21,0.01038628747534306,0.00678828067735238,0.00027363893736864786,0.0004697868162983974,0.0002944107855226876,0.004404969114485793,0.005926201737177716,0.0006292605364509304,0.00041841682933102406,0.0004111852026993692,0.000334526326420596,0.0006881855745576054,7.794894032612878e-05,0.0010100656393308856,0.001858542580268221,0.0004788681403951338,0.0005252559363514523,0.0008387233299426816,0.00046520799742609336,0.00034690003932551293,0.0004768512797013808,0.0045279431070562445,0.004547421257179697,0.0031732559358863023,0.007378766612718006,0.003931264864263313,0.001144959096902256,1.4535932927949422e-05,0.0019522666418044072,3.633983231987356e-21,0.0005080999015132401,0.0018118313598042555,0.00027891548102149355,0.4684931182678098,0.0003355620116417124,0.001705152148046035
2022-06-30,0.00614814890109999,0.00534419862908265,0.004219387858138741,0.006384155001316532,0.000984659781226683,0.0007419715892638972,0.0018279676216674404,0.03721934710266328,0.008527598057318495,0.0008152872501058616,9.035955840894698e-05,0.00012988525998198345,0.006237019280183749,0.00029484309497426574,0.0022938645792587066,0.008076319076135437,0.0005695966804713271,0.013258230785402595,0.00020094313281479283,0.0006123505385170276,0.020752386429083836,0.07020786368540526,0.009997917646922962,0.003646490964130628,0.001167756781160602,0.010057307079172286,0.18784896155298308,4.80380427479782e-21,0.008681819389756604,0.008248948586554571,0.06802883404733558,0.0017967765205111784,0.0021327017496435147,0.0024145553578587275,4.80380427479782e-21,0.005270234454663588,0.0015497312780711505,4.80380427479782e-21,0.01320671478835966,0.003950648635593727,0.0003939119505334212,0.0005435408460848237,0.0003891850071270202,0.005690010087412521,0.004331940992297254,0.0006133497298061857,0.0004851121746904579,0.0005435504536933733,0.0004318091624573012,0.0008028357894255856,8.430676502270174e-05,0.0009620098440710113,0.001261704781362823,0.0006330213083114827,0.0006943418698792768,0.0009132031926390656,0.0007053521892771135,0.0005783780346856574,0.0005900032410306682,0.002471557299383478,0.002434952310809519,0.00299362994416423,0.0108054899873635,0.004160555667185293,0.0012993329802473141,1.921521709919128e-05,0.0018255224852915684,0.014681626814850836,0.00036511794771028306,0.00137926828337995,0.0005158709334619882,0.41082134158070954,0.00038910814625862337,0.0022540602570377322
2022-09-30,0.006036763601492728,0.0057553298147090684,0.006845258438543839,0.007491454036590878,0.001103725188693439,0.0008522404362696489,0.002231627983250314,0.03532611776756369,0.01093032178580756,0.0010648742772025389,9.584981901811445e-05,0.00010649979890901606,0.006576669172961934,0.0003135934987875482,0.002508070264307328,0.00920379868216073,0.0005076597990217552,0.013541035265396744,0.00016937771048711696,0.0006729711535505279,0.02033687349422462,0.07840066067741919,0.009348988029228966,0.0031931221526229894,0.0011781674723752968,0.010632407424081617,0.14009932364882252,5.378777722677579e-21,0.00829633433501235,0.008320969136982213,0.08306230210266533,0.0020144275600308707,0.001552670250094446,0.002616345059864828,5.378777722677579e-21,0.005901035524438681,0.001751437602058273,0.0006456254476084351,0.018301291201410462,0.0043202342668546305,0.0005437944277627032,0.000660556934566588,0.0004357670559804467,0.005259153706125229,0.004775935073075321,0.0007306531658485223,0.0005339781584188165,0.000608608699320968,0.0004540602790152731,0.0009607841707132825,0.00017411103488307325,0.0008887892308952431,0.001080972958926513,0.000710671006608775,0.0007774485320358171,0.0010988842887430293,0.0005177826586958345,0.0006476048378103804,0.0006214101903009407,0.0025414724739651557,0.002300395656434747,0.0029474411013619686,0.010410936251350368,0.004496539843048557,0.0014364025908410473,2.1515110890710314e-05,0.002121077964716122,0.00921922501666937,0.00035759727933677346,0.0016069636324271533,0.0005925261539301621,0.42621434674497133,0.0004269673756261462,0.002520172514183353
2022-12-31,0.0044153370593561685,0.006155821650482405,0.008824223595432263,0.008998778019682255,0.0010617816785269247,0.0010908409665708193,0.0024389932358209123,0.03645223348481536,0.012402206093154353,0.0013402824889226985,7.727854622662128e-05,9.726168545289911e-05,0.005512053750102896,0.0003651393568494764,0.0030770912042963746,0.011718351277473267,0.000651140940740341,0.015052846036156992,0.00014008067057056972,0.0007576277970008259,0.018529174247864724,0.09482691450679398,0.01807423849763126,0.0028102141091181586,0.0011290189811437507,0.008014211020814824,0.14677891097568244,7.096285236604343e-21,0.006412487191205147,0.008264830526515977,0.08618038189368628,0.00253452342767608,0.002048456274109629,0.0021599743966028663,7.096285236604343e-21,0.005646173541074718,0.0016217637391178462,0.0007229837324757235,0.01931608841403702,0.002963408714805973,0.0006500197276729576,0.0010205025873055973,0.0005772402262863435,0.005724715226073454,0.006399238426668407,0.0007868361070346893,0.0004456112314325696,0.0007309173793702472,0.0005569803319358382,0.0008293783370281324,0.00021033389441295266,0.0008372197322145802,0.0009589565054485276,0.0009375966868863486,0.0011170262590938893,0.0014142896476552454,0.0006312571495073759,0.0008543927424871626,0.0006752825031152691,0.002036633862905446,0.0018265838199019576,0.0029742305497917946,0.011639426393071755,0.006157617010647266,0.00131958972117276,2.8385140946417366e-05,0.0020439288441286754,0.010552176146830655,0.0002999954583774485,0.0013216121624651923,0.0007817267816643343,0.38121244291038525,0.0004598392833319613,0.0033248934847585985
2023-03-31,0.004726563215707077,0.00507716061068501,0.008601337686948244,0.009248343008097935,0.0010314055230931187,0.0010030615545195676,0.0022060845584424703,0.03663275976851782,0.01810100421490909,0.0011515069662266287,6.235673086181299e-05,9.191844030741322e-05,0.005941791622393504,0.0003480569355724517,0.0033441683810335257,0.011157431765464899,0.0006496297626842793,0.014334580687237239,0.00015130780260745193,0.0008062004453824251,0.024855679860459768,0.07993731881817939,0.015077416616208568,0.003416980886969138,0.0013413345720510747,0.008077611132816603,0.12607057093892762,6.99851075890157e-21,0.008177759821776483,0.007594154009591683,0.07680489038015643,0.0024085234806544577,0.0020202321067290803,0.002088950483870735,6.99851075890157e-21,0.005664454638039753,0.00159519855131947,0.0005741438256387669,0.015049457565726758,0.003191320906059116,0.0006046713295690956,0.0009388362212851279,0.0005692868591720893,0.00581604238107756,0.006576367588435387,0.0006777357818920281,0.0004574226632018066,0.0007512901299680834,0.0005772301688834426,0.0007164725389425481,0.00022654179326564384,0.0007435917681332917,0.0008584443281976254,0.0009246782340198698,0.001101635578558696,0.001440993365257833,0.0008606488590866795,0.0009028078878983025,0.000767386704713557,0.002155541313741683,0.001668388976836063,0.0025041581301748473,0.011214532614746777,0.004101687185577032,0.0014317203385022885,2.7994043035606278e-05,0.0021661580545629376,0.011872973502476512,0.00029586204233256387,0.0014799050850773257,0.000770955945200597,0.42243010940729875,0.00047617867203566286,0.0032790822309757416
2023-06-30,0.005279659128271677,0.004978631448342265,0.006471145953481803,0.008269783968147542,0.0008675961333295874,0.000895092256939725,0.0020767908180815177,0.0358827082638861,0.017279786126548752,0.0009919070869974266,6.460254285100312e-05,0.00010049284443489375,0.0068181013548760895,0.00036410562649825696,0.003296687338214826,0.009083153118538561,0.0006547577465152356,0.013820963609393546,0.00013383226507976404,0.0008819878476506649,0.024493440130848095,0.07070684839632879,0.012593491566099471,0.003365383155130769,0.0016154788309628255,0.008207708577110544,0.13545519485598131,5.932281253535641e-21,0.006562170877036055,0.008357842751075026,0.0717615605449574,0.002093051200997459,0.001625741677531442,0.0022603711937534314,5.932281253535641e-21,0.005663359079750363,0.0018601261098586354,0.0006287980837497637,0.01275665896197797,0.003250890126937531,0.0005178881534336615,0.0007669015913320734,0.0004825554862876031,0.0032812634069556332,0.006335587394557261,0.0006463813653852433,0.00045310764214505215,0.0006050926878606353,0.00043620064057247563,0.0007051999340140493,0.00018508717511031198,0.0007261112254327624,0.0011552109253447557,0.0007838026606233965,0.0009338003921190451,0.001137811544428136,0.0013419532069248042,0.0006632290441452845,0.0006131012675529084,0.002229944523204047,0.001785379366064086,0.0024181698750974793,0.008692530194837001,0.0032594919347551576,0.0013807384617604203,2.372912501414256e-05,0.0022364700325829363,0.009952884873119421,0.0003072803043706391,0.0014961213321416883,0.0006535001028894862,0.44800588026701155,0.00043246330338274813,0.0038852289613780966
2023-09-30,0.004323223624824196,0.004905754833511443,0.006601343821065743,0.007711001028884275,0.0006880131739514779,0.0008771866736193974,0.002442729255910124,0.03439503570607634,0.014058506948060155,0.0008954212317614856,7.952516546549483e-05,9.872902023716249e-05,0.007430601186205936,0.0003227597119599577,0.0029318277668279095,0.008571581134280876,0.0007368582267602847,0.014137925008925696,0.00013591573734102755,0.0007098678675719956,0.019121823358563234,0.07327968738823468,0.010265975905545696,0.0025989788015523293,0.0014127632256870162,0.0083481984253878,0.17920836987318328,5.35522999767642e-21,0.005840413835465904,0.009834933443032722,0.08811362628472837,0.0018429916932403445,0.0014676007808632225,0.002052338344309511,5.35522999767642e-21,0.005382027568584792,0.0012335558090447725,0.0008242341594023731,0.011370010121866666,0.0028404139907675726,0.0004460906588064457,0.0006972509456974699,0.0004356158289309906,0.0037220990575850183,0.006328323485324204,0.0006072830817365059,0.00037240269403841824,0.0005462334597629947,0.0003644662431818617,0.0006640485197118761,0.00019632273171481756,0.0009176722124018313,0.0009945947360884553,0.0007075597634429969,0.0002491788517918838,0.0009912530725699053,0.0008807853881778359,0.0005987147137402237,0.0004636558131988244,0.0017468760252420479,0.0015099178083048618,0.0022983790313227566,0.007352720076349729,0.0031996213980917164,0.0011834522771865118,2.142091999070568e-05,0.002150151620217071,0.0104975896029452,0.0002773902034196432,0.001309032420632024,0.0005899321365440345,0.4065690614235938,0.0005118528831779121,0.003507300782378217
2023-12-31,0.003765223690531036,0.004523140068917656,0.006149760715695088,0.007321664258465103,0.0006672429225377035,0.0006871835156250373,0.002334736672171583,0.034432546937868076,0.012311219912668078,0.0013766934337769298,6.580395718820112e-05,8.447653307408383e-05,0.007764074437456825,0.00032346198473948455,0.0027457685383999813,0.008492647466169545,0.0009047711770159529,0.013542791845522498,0.00011294556443569252,0.0007069195898089112,0.01847181501727395,0.0631422868229038,0.009410426045445544,0.0027695949906530524,0.0014566858898926573,0.0068873888188584935,0.178461252229467,5.112972586495813e-21,0.005655868015729939,0.008932388673471119,0.08323433638419465,0.0017596192896973612,0.0014012101373291773,0.002019787786788614,5.112972586495813e-21,0.006852385408531343,0.0009835160678205751,0.001113605429338788,0.013917511380441602,0.0023683289020648606,0.00038193905221123726,0.00040801521240236584,0.00041758669708428603,0.0025245813443081724,0.006675696414859807,0.0005571094930245838,0.00039052884615655017,0.0005215232038225729,0.000329035124858765,0.0006103611025129377,0.0002691980066790045,0.0006553808261370334,0.0008255865705688924,0.0006755515029907593,0.00022272108586775762,0.0009418095504325288,0.0011450195329102185,0.0005716303351702319,0.0004788810124511978,0.001510372102050863,0.0007248558976423384,0.001942147298062675,0.00726728779500772,0.002767703190796049,0.0012313827528687192,2.045189034598325e-05,0.0024865919579905088,0.010872736205183347,0.00023344298938163935,0.0012498150190430363,0.0005632450601283788,0.4294896972656483,0.000538396013358009,0.0033486391360737027
2024-03-31,0.0026513704608716886,0.004140054711543009,0.004342765906637091,0.009099971258325169,0.00046416827756814397,0.00048048449580993325,0.0012026103083533821,0.032476588467958756,0.010022493988570703,0.0007702605317841113,4.456015464654182e-05,0.00013755884776997266,0.00846096063659087,0.00023160027851897063,0.0027008404844098403,0.005788394095423929,0.000619446163263223,0.013393255888859805,7.933057834801007e-05,0.000597661198769358,0.016060259912405464,0.04978470524978673,0.00812294485744252,0.0033935933532633,0.0015751714599171074,0.008773478105024811,0.17113415162005963,3.750854768227426e-21,0.005902270046187314,0.010353446908190482,0.06624303587703463,0.001339662790729644,0.001027921749232726,0.0017028580579371057,3.750854768227426e-21,0.006198317511333967,0.0007147178743761996,0.0008668600454850404,0.011332907613817708,0.0017103897743117062,0.0003233236810212041,0.0002898660564886155,0.0003063398106306703,0.001776404818232509,0.004804293582448403,0.00041274405869574595,0.0002458685300573078,0.0003750854768227426,0.000273662363889873,0.00044353857634289316,0.00019016833674913048,0.00048078456419139146,0.0005588586061920452,0.0004955816862520487,0.0001893806572478027,0.0006699026616054182,0.0009817637304549195,0.0004193455630878262,0.00043232352058589316,0.0013259271605683951,0.0005317511787820658,0.0022691808651179235,0.0066698337133930695,0.002836418880862189,0.0008334961923216575,1.5003419072909704e-05,0.002002326302632383,0.008698232207519401,0.00018427199305347697,0.0009023056230447896,0.0004131941612679333,0.4928623165450838,0.0003888886223698196,0.002456547313355188
2024-06-30,0.00221435210970371,0.004568817079573895,0.002887606089900872,0.011886483533185027,0.0004961503546971536,0.00046307366438401004,0.0009293263662258945,0.03017806968536843,0.007869312144278112,0.0008655067298605902,5.09381030822411e-05,0.00012532390440868842,0.008966609294289777,0.0002712288605677773,0.003234165275062927,0.005149967178000203,0.0006012239742585729,0.012599297234996708,0.00024355469633911383,0.0006257080754659244,0.015525518523244268,0.049197434904136306,0.007855713949371599,0.003378938273375744,0.0015433951218894047,0.01009456486103391,0.16645348249734807,3.675187812571508e-21,0.005153348350787769,0.010802479537491435,0.07004319940711282,0.0018033264551213374,0.0010071852200352217,0.0016251680507191211,3.675187812571508e-21,0.007694079189374704,0.0005363054567373098,0.0009214136868654279,0.010103899838077841,0.0015053569280292897,0.0003028354757558923,0.0005433397662105719,0.0003001599390283402,0.0015876811350308915,0.00455466025611987,0.00046175059677148436,0.00022694284742629062,0.0003307669031314357,0.0002932799874432063,0.0004685864461028672,0.00018633202209737543,0.000511696399144331,0.00028015956695232605,0.0004855841897360105,0.00019283710452562702,0.0006699867382317859,0.000598908605936653,0.0003002628442870922,0.0004233816360082377,0.0012888883658688278,0.0005210240258126375,0.0022885394508882777,0.007730562778790102,0.0029916028794332076,0.0008454953322211383,1.4700751250286033e-05,0.0017804263598612045,0.00785295755851217,0.00023223511787639358,0.000855583722766647,0.0004048586894328774,0.49820845987219364,0.0003869972766637798,0.0024069907540874578
2024-09-30,0.0020152614404357885,0.004090015323340254,0.0025178695090359517,0.010745074620940287,0.0005027378073891668,0.00034056432113459685,0.00042113931681636736,0.02929934318332563,0.007221549304363497,0.0011259524957892282,3.924598367360592e-05,7.37348784170778e-05,0.009358130927938706,0.0002689196787625779,0.003258605917141825,0.005365635927666199,0.0005304514542624476,0.013081320636936873,8.807822231248197e-05,0.0005742382955511815,0.013350434923882954,0.050202712713384674,0.007297806881455646,0.003165626451689205,0.0013534278391756384,0.009266809235901131,0.15390160054527482,3.603855250101554e-21,0.00482873357250607,0.015391435098514967,0.07345341732204484,0.0027271814219618495,0.0009876365312903306,0.0012908360811918747,0.0011174834359514896,0.008678515904874555,0.00031075683436100686,0.001046559564629491,0.008730627651791022,0.0012368431218348532,0.00036038552501015537,0.0004783036687934782,0.00029433406598629406,0.0012281938692346095,0.003756910982573367,0.0004281380037120646,0.0002533510240821392,0.0003964240775111709,0.00028142505648043033,0.0004459770872000673,0.00018271546118014875,0.000477871206163466,0.00019979773506563012,0.0005486869618279615,0.00022834026864643447,0.0006559016555184828,0.0005206850065346724,0.0002975342894483842,0.0004184075945367904,0.001210895364034122,0.000510911351096397,0.0018211902313625698,0.008486506101004392,0.002552178211016918,0.0008052454170826911,1.4415421000406215e-05,0.0018409753966856274,0.007367181095020101,0.00023093504442650754,0.0007480882728160804,0.00039700069435118717,0.5105942118343881,0.00035029473030987097,0.0023602729189490103
2024-12-31,0.0019429977535790795,0.005533027209184984,0.002639995358055964,0.014653171627717612,0.0005686100648875342,0.00035801374455881783,0.00033088893850047915,0.03005771081278326,0.006612002413794853,0.0010454402476965726,4.765493877152668e-05,0.0001138423537319804,0.009374665114244191,0.0002943935990271332,0.004046257301249071,0.0046397779023126294,0.0007384509830345408,0.012897720928627083,0.00015082707894018544,0.000693884790294502,0.012651724369690727,0.05258309323514277,0.00825838427574752,0.0034942141468940623,0.0012823510796701725,0.010549070537151586,0.16225423584914572,0.0011713166768759083,0.0046872723867448585,0.0160901605768863,0.07729951977420223,0.002977551174354278,4.011358482451741e-21,0.0013126288134957184,0.001707555078810057,0.008489639092260864,4.011358482451741e-21,0.0011940209658865852,0.00873513423138691,0.0012322893258091747,0.0004011358482451741,0.0005054311687889193,0.0003289313955610427,0.0010910895072268735,0.0037430788271453686,0.0004476676066416143,0.0003810790558329154,0.0003630279426618825,0.0003109605095596589,0.0004763488197911442,0.00021119802410108414,0.0005660026818739407,0.0001945909999837339,4.011358482451741e-21,0.0002740158979362784,0.0007059990929115063,4.011358482451741e-21,0.00037947451243993465,0.00046932894244685366,0.0012748097257231632,4.011358482451741e-21,0.0019694767309217432,0.009661196450645719,0.002840763850102673,0.0008451932322525817,4.011358482451741e-21,0.002109633596298607,0.008554221963828337,0.0002249168701110691,0.0008093316874194631,4.011358482451741e-21,0.48778119146613164,0.0003704088422695937,4.011358482451741e-21
